statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
You reap what you sow.,0,"The idea of inevitable return is a belief others may see as overstated. I am somewhat confident it stays unprovable, hence opinion.",3,0,Reciprocity in behavior is a socially originated expectation among people. I am very confident it is not a physical or biological measurement.,4,0,Agricultural metaphor stands for social results rather than farming instruction. I am very confident it is non-literal aphorism.,4,0,"It suggests one should expect and thus choose actions accordingly, a moral convention. I am very confident it conveys value rather than mere regularity.",4,1,It observes a pattern of reciprocal outcomes without logical derivation. I am very confident it is presented as knowledge of the world.,4,1,Daily kindnesses or slights at work or home often come back around. I am very confident this is ordinary experience.,4,People generally expect that their everyday actions toward others return similar consequences.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Two wrongs don't make a right.,0,Whether revenge never justifies remains a personal moral view. I am very confident it cannot be shown objectively correct.,4,0,"Ideas of right and wrong in conflict are socially constructed rules. I am very confident they originate in human society, not physics.",4,0,"This concise proverbial saying packs moral meaning beyond its literal arithmetic. I am very confident it is an aphorism, not ordinary exact language.",4,0,"It judges that one should not answer injury with injury, a clear social norm. I am very confident it is value-based, not positive law.",4,1,It notes an observed failure of revenge to produce justice without deduction. I am very confident it is observational rather than reasoned inference.,4,1,"Arguments with siblings, coworkers, or neighbors frequently raise this issue. I am very confident people meet it in ordinary life.",4,Retaliation in kind is commonly rejected as failing to restore fairness in daily disputes.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
"When in Rome, do as the Romans do.",0,"Always conforming is a recommended stance that some may reject as inauthentic. I am very confident it is subjective, not fact.",4,0,Customs and manners are socially created conventions of groups. I am very confident the subject is human-origin rules.,4,0,"The saying uses a historical place metaphorically for any new social setting. I am very confident it is figurative advice, not literal travel instruction.",4,0,"It prescribes that one should follow host norms, a social convention. I am very confident it is judgment rather than empirical description.",4,1,"It observes that matching local ways eases interaction, stated independently. I am very confident it is knowledge of social world, not logic chain.",4,1,"Visiting another family, office, or town routinely requires this adjustment. I am very confident it belongs to ordinary experience.",4,Adapting to local customs is practical common sense for getting along during travel or new groups.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
All that glitters is not gold.,0,"How often glitter deceives is a matter of personal estimate, unprovable universally. I am very confident it remains opinion.",4,0,"Evaluating people or deals by glamour is a socially learned caution. I am very confident it concerns human perceptions, not physics of metals.",4,0,Gold and glitter metaphorically represent value versus mere shine. I am very confident it is non-literal proverb.,4,0,"It advises against being taken in by appearances, a value of prudence. I am very confident it is normative judgment.",4,1,"It records that attractive surfaces frequently hide lesser worth, as observation. I am very confident it is not a deduced conclusion.",4,1,"Shopping, dating, or job offers regularly present shiny but empty options. I am very confident people face this daily.",4,"Flashy appearances in people or offers often disappoint, a lesson from everyday disappointments.","['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Keep your friends close and your enemies closer.,0,Whether closeness to enemies is wise is debatable and not objectively settled. I am very confident it is opinion.,4,0,Friend and enemy categories plus how to treat them are socially defined. I am very confident they are human constructs.,4,0,The spatial metaphor of closeness conveys watchful strategy rather than literal distance. I am very confident it is figurative.,4,0,"It recommends a particular way one should handle social threats, a strategic norm. I am very confident it is value-laden advice.",4,1,"It observes a useful pattern in managing relationships, stated as knowledge. I am very confident no logical combining occurs.",4,1,Office politics or neighborhood rivalries commonly call for this balance. I am very confident it arises in ordinary life.,4,Monitoring rivals while nurturing allies is a practical social strategy people use at work or in groups.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
The apple doesn't fall far from the tree.,0,How closely children match parents is a generalization people may contest. I am somewhat confident it cannot be proven always.,3,0,Family likeness in character is interpreted through social and cultural lenses. I am very confident it is not purely physical genetics discussion.,4,0,Apple and tree metaphorically stand for offspring and parent traits. I am very confident it is not literal botany.,4,0,It often implies expectations about inherited behavior as a social belief. I am somewhat confident it carries judgmental tone rather than pure fact.,3,1,It notes observed family resemblance without inferential steps. I am very confident it is worldly observation.,4,1,Parents and relatives routinely remark on such likenesses at gatherings. I am very confident this is everyday family talk.,4,"Children often resemble parents in habits, a pattern families notice across generations.","['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
It takes two to tango.,0,"Assigning shared responsibility is a viewpoint, not always demonstrable. I am very confident it is subjective.",4,0,Blame-sharing and cooperation rules are socially constructed. I am very confident the idea is of human origin.,4,0,"Tango dancing metaphorically represents any two-person interaction. I am very confident it is figurative, not dance instruction.",4,0,"It suggests one should not claim sole innocence, a fairness convention. I am very confident it is a social norm.",4,1,It observes that many social events need two willing parties. I am very confident it is independent observation.,4,1,"Quarrels with partners, friends, or coworkers illustrate the point constantly. I am very confident it is ordinary.",4,"Mutual participation is required for conflicts or partnerships, obvious in daily arguments.","['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Don't bite the hand that feeds you.,0,Whether one should never criticize a benefactor remains arguable. I am very confident it is opinion.,4,0,Gratitude and obligation toward helpers are socially created expectations. I am very confident they are not physical.,4,0,Biting a feeding hand metaphorically warns against ingratitude. I am very confident it is not literal advice about animals.,4,0,"It commands that one should not harm those who help, a clear social rule. I am very confident it is normative.",4,1,It records the observed cost of attacking supporters. I am very confident it is observational knowledge.,4,1,"Jobs, parents, or mentors provide this situation regularly. I am very confident people meet it in daily life.",4,"Harming benefactors usually backfires, a lesson from workplace or family support.","['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Familiarity breeds contempt.,0,"Whether familiarity always produces contempt is a contested generalization. I am somewhat confident it is unprovable, hence opinion.",3,0,Respect and contempt in relationships are socially perceived states. I am very confident they are human constructs.,4,0,"Breeding contempt is metaphorical language for growing dislike. I am very confident it is proverbial, not literal.",4,0,"It implies one should maintain some distance to preserve regard, a social caution. I am somewhat confident it carries judgment.",3,1,"It observes a tendency for closeness to reduce respect, as a pattern. I am very confident it is not reasoned deduction.",4,1,"Long-term roommates, spouses, or teams experience this shift. I am very confident it occurs ordinarily.",4,"Over-familiarity can sour relationships, something couples and coworkers often discover.","['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Absence makes the heart grow fonder.,0,Whether absence truly heightens love is a sentimental view some deny. I am very confident it is subjective.,4,0,Romantic or familial fondness is a socially interpreted feeling. I am very confident it originates in human relations.,4,0,The heart growing fonder is metaphorical for emotional increase. I am very confident it is figurative proverb.,4,0,"It can endorse valuing time apart as beneficial, a relational belief. I am somewhat confident it functions as a positive-value convention.",3,1,It notes an observed emotional pattern without logical steps. I am very confident it is worldly knowledge.,4,1,"Vacations, work trips, or school terms commonly produce this effect. I am very confident it is everyday.",4,"Time apart often increases affection, a feeling people report after trips or separations.","['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Charity begins at home.,0,Whether family must always precede others is a moral preference. I am very confident it cannot be proven objectively.,4,0,Priorities of giving are socially and culturally defined obligations. I am very confident they are human-origin rules.,4,0,"The saying uses 'home' metaphorically for one's immediate circle. I am very confident it is an aphorism, not literal architecture.",4,0,"It asserts that one should start charity with kin, a social value. I am very confident it is a norm.",4,1,It observes that family needs usually come first in practice. I am very confident it is observation rather than inference.,4,1,"Family budgets, elder care, and children's needs illustrate this daily. I am very confident it is ordinary experience.",4,"People are expected to care for family first before helping outsiders, a household priority.","['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
A leopard cannot change its spots.,0,The impossibility of change is a pessimistic view others may reject. I am very confident it is opinion.,4,0,Judgments about whether people can change are socially formed beliefs. I am very confident they are not physical measurements.,4,0,Leopard spots metaphorically represent unchangeable character. I am very confident it is not zoological fact.,4,0,"It often justifies treating someone according to past, a social expectation. I am somewhat confident it implies a judgment.",3,1,It records observed stability of personality without deduction. I am very confident it is independent observation.,4,1,Repeated behaviors in family members or colleagues confirm the idea. I am very confident it arises in daily life.,4,"People rarely alter deep-seated habits, something relatives and coworkers repeatedly notice.","['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Too many cooks spoil the broth.,0,Whether extra helpers always harm is a generalization open to dispute. I am very confident it is subjective.,4,0,Group coordination and authority are socially organized processes. I am very confident they are human constructs.,4,0,"Cooks and broth metaphorically stand for too many decision-makers. I am very confident it is figurative, not culinary advice.",4,0,"It advises limiting participants, a practical social convention for efficiency. I am very confident it is a norm.",4,1,It observes that overcrowded collaboration often fails. I am very confident it is presented as knowledge.,4,1,"Planning parties, projects, or dinners frequently shows this problem. I am very confident people encounter it ordinarily.",4,"Excessive overlapping input ruins group efforts, obvious in committee work or family meals.","['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Look before you leap.,0,How much looking is enough remains a matter of individual prudence. I am very confident it cannot be objectively fixed.,4,0,Caution in social and personal choices is a culturally encouraged attitude. I am very confident it is of human social origin.,4,0,"Leaping metaphorically represents any risky action. I am very confident it is proverbial, not literal jumping advice.",4,0,"It instructs that one should pause and consider, a valued social habit. I am very confident it is normative advice.",4,1,"It notes that prior inspection reduces harm, as observed pattern. I am very confident it is not a logical conclusion from combined facts.",4,1,"Daily choices about spending, speaking, or committing require this pause. I am very confident it is ordinary experience.",4,"Checking consequences first prevents everyday regrets in decisions about jobs, purchases, or relationships.","['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Honesty is the best policy.,1,"Though often treated as generally true via social results, benefits of honesty can vary and remain debatable. I am somewhat unconfident it is an independent fact rather than subjective opinion.",2,0,"The idea originates in human ethical preferences and rules governing social interactions, not objective physical features. I am very confident as it is a constructed social norm, unlike measurable natural phenomena.",4,0,"This famous aphorism uses hyperbolic emphasis rather than plain literal wording. I am very confident it is figurative proverbial language, unlike ordinary descriptive speech.",4,0,"It expresses a moral value and social convention that one ought to be honest rather than describing a mere empirical pattern. I am very confident because it prescribes a belief, unlike positive scientific laws.",4,1,It offers an observation about honesty's effects in the world that may be true or opinion-based. I am somewhat confident it reports knowledge rather than deriving a logical conclusion.,3,1,"People regularly face choices about honesty in work, family, and friendships during ordinary life. I am very confident it involves everyday encounters, not abstract unobservables.",4,This proverb encodes the everyday human insight that truthfulness builds trust and better outcomes over time.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
A stitch in time saves nine.,1,"While often demonstrable in practical tasks, exceptions exist so it is not always independently verifiable. I am somewhat unconfident it is strict fact versus opinion.",2,0,"The advice reflects human-constructed habits of foresight and responsibility in daily affairs. I am very confident of its social origin, unlike physical laws of nature.",4,0,"The sewing metaphor is a classic aphorism, not literal language meaning exactly the words. I am very confident it employs figurative speech.",4,0,"It implies one should act promptly as a valued practical convention, not just an observed regularity. I am very confident it is a normative judgment, unlike empirical scientific statements.",4,1,It states an observation about timely effort reducing future work that people accept as wisdom. I am somewhat confident this is knowledge rather than a reasoned inference.,3,1,"Repairing clothes, fixing issues, or handling chores are ordinary experiences people have. I am very confident it is everyday, not abstract.",4,This saying captures common sense that prompt small actions prevent larger problems later.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
The early bird gets the worm.,1,Success of being early can be shown in many cases but is not universally independent of context. I am somewhat unconfident it qualifies as pure fact over opinion.,2,0,"The preference for earliness stems from human social and economic interactions, not natural physics. I am very confident of its human origin.",4,0,"The bird-and-worm metaphor is proverbial hyperbole, not plain speech. I am very confident it is a figure of speech.",4,0,"It values promptness as a desirable trait one should adopt, a social convention. I am very confident this is normative rather than a positive physical regularity.",4,1,"It reports an observed pattern about opportunity and timing in the world. I am somewhat confident it is knowledge, not a logical combination.",3,1,"People experience competition for jobs, sales, or resources in routine life. I am very confident it is everyday experience.",4,Humans commonly understand that acting first often yields advantages in competitive situations.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Don't count your chickens before they hatch.,1,Uncertainty of outcomes can be demonstrated but the advice remains somewhat subjective. I am somewhat unconfident it is objective fact.,2,0,"Caution about expectations arises from human planning and disappointment, a social construct. I am very confident it is social rather than physical.",4,0,"The hatching-chickens image is a well-known metaphor, not literal. I am very confident of its figurative nature.",4,0,"It advises against premature certainty as a prudent social norm one should follow. I am very confident it is a value judgment, not empirical law.",4,1,"It observes that plans often fail before completion, an insight about the world. I am somewhat confident this is knowledge versus reasoning.",3,1,"People plan projects, investments, or events that may not materialize in daily life. I am very confident it is ordinary experience.",4,"This warns against assuming success too soon, a piece of practical human wisdom.","['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
"When in Rome, do as the Romans do.",1,Following locals often works but is not always independently true without opinion. I am somewhat unconfident it is strict fact.,2,0,"The rule concerns culturally constructed human behaviors and expectations. I am very confident it originates in society, not physics.",4,0,"The Rome reference is proverbial advice using place as metaphor, not literal. I am very confident it is figurative.",4,0,"It prescribes conforming to local norms as the proper behavior, a social convention. I am very confident it is normative, unlike positive descriptions.",4,1,It notes an observation about smoother social functioning when matching surroundings. I am somewhat confident it is knowledge not deduction.,3,1,"Travel, moving, or visiting new groups happen in ordinary human experience. I am very confident it is everyday.",4,Adapting to local customs is widely recognized common sense for getting along in new places.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Actions speak louder than words.,1,Deeds often prove intent but exceptions make it not fully independent of view. I am somewhat unconfident it is pure fact.,2,0,Judging character by behavior is a human social perception and rule. I am very confident of its social construction.,4,0,"The louder-actions comparison is a hyperbolic aphorism, not ordinary language. I am very confident it is a figure of speech.",4,0,"It values deeds over talk as a better measure, implying one should act accordingly. I am very confident this is a social value, not empirical regularity.",4,1,It presents an observation that behavior is more reliable evidence than speech. I am somewhat confident it is knowledge rather than logic.,3,1,Promises versus follow-through occur constantly in relationships and work. I am very confident it is everyday.,4,People commonly sense that what someone does reveals more than what they say.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Better late than never.,1,Being late yet finishing can be shown useful but remains somewhat opinion-based. I am somewhat unconfident it is independent fact.,2,0,The preference for eventual completion comes from human goals and forgiveness norms. I am very confident it is socially originated.,4,0,"This concise proverb uses understatement, not strictly literal phrasing. I am very confident it is figurative.",4,0,"It judges delayed action as preferable to inaction, a conventional value. I am very confident it is normative rather than positive law.",4,1,It observes that tardy results can still bring benefit in the world. I am somewhat confident this reports knowledge.,3,1,"Missed deadlines or delayed tasks are common in school, work, and errands. I am very confident it is ordinary.",4,"Completing something eventually is still worthwhile, a familiar piece of everyday wisdom.","['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Birds of a feather flock together.,1,Similarity in groups can be demonstrated statistically yet is not always exception-free. I am somewhat unconfident it is strict fact.,2,0,Homophily is a human social perception and constructed grouping rule. I am very confident it is of human origin.,4,0,"The birds metaphor is a classic proverb, not plain language. I am very confident it is a figure of speech.",4,0,"It implies like should group with like as a social expectation or belief. I am somewhat confident it carries a conventional judgment, not just regularity.",3,1,It states an observation about people associating by similarity. I am somewhat confident it is knowledge versus reasoning.,3,1,"Friendships, clubs, and workplaces show this in daily social life. I am very confident it is everyday.",4,Similar people tending to associate is an observed pattern everyone recognizes.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Charity begins at home.,1,"People often help kin first, yet this can be shown or debated as ideal. I am somewhat unconfident it is objective fact.",2,0,Family-first giving is a culturally constructed human rule and preference. I am very confident of social origins.,4,0,"The home-as-start metaphor is proverbial, not literal wording. I am very confident it uses figurative language.",4,0,"It prioritizes family duty as the starting value and social obligation. I am very confident it is a normative convention, unlike scientific statements.",4,1,It observes that close relations receive initial support in practice. I am somewhat confident it is knowledge.,3,1,Deciding whom to help among relatives versus strangers happens routinely. I am very confident it is everyday.,4,Helping family first before others is a widely held practical and moral intuition.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Do unto others as you would have them do unto you.,1,Reciprocity often occurs but cannot always be proven independent of belief. I am somewhat unconfident it is pure fact.,2,0,"Reciprocal fairness is a socially constructed ethical rule among humans. I am very confident it is social, not physical.",4,0,"This aphoristic formulation is proverbial wisdom, not everyday literal talk. I am very confident it is a figure of speech.",4,0,"It sets a moral standard of reciprocity one should follow as a core value. I am very confident it is normative judgment, not empirical.",4,1,It presents an observation that treating others well invites similar treatment. I am somewhat confident this is knowledge.,3,1,"Interactions of kindness or rudeness arise in shops, homes, and streets daily. I am very confident it is ordinary experience.",4,The golden rule is fundamental common sense for fair and reciprocal human treatment.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Every dog has its day.,1,Reversals of luck happen but the universal claim is hard to demonstrate independently. I am somewhat unconfident it is fact versus opinion.,2,0,The idea of eventual recognition is a human perceptual and cultural construct. I am very confident it is social.,4,0,"The dog-day metaphor is a hyperbolic proverb, not literal. I am very confident it is figurative.",4,0,"It holds that everyone deserves or will receive their turn, a hopeful social belief. I am somewhat confident it expresses a value, not mere regularity.",3,1,It notes that fortunes change and underdogs succeed at times. I am somewhat confident it reports knowledge.,3,1,Underdogs winning or quiet people succeeding occur in ordinary stories and life. I am very confident it is everyday.,4,"Even the overlooked eventually get a chance, a comforting everyday observation.","['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Fortune favors the bold.,1,Risk-taking can yield gains demonstrably in some cases yet remains variable. I am somewhat unconfident it is independent fact.,2,0,Boldness as a path to luck is a human preference and cultural attitude. I am very confident of social origin.,4,0,"Fortune-as-personification is proverbial metaphor, not plain speech. I am very confident it is a figure of speech.",4,0,"It values courage as the approach one should take to succeed, a convention. I am very confident it is normative rather than positive.",4,1,It observes that daring people frequently obtain better outcomes. I am somewhat confident it is knowledge.,3,1,"Job changes, investments, or speaking up happen in regular experience. I am very confident it is everyday.",4,"Taking calculated risks often brings rewards, recognized as practical common sense.","['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
It takes two to tango.,1,Dyadic events can be shown to need two but the phrase is somewhat proverbial. I am somewhat unconfident it is strict fact.,2,0,Blame or partnership being shared is a constructed human interaction rule. I am very confident it is social.,4,0,"The tango metaphor is an idiom, not literal language. I am very confident it is figurative.",4,0,"It implies both parties share responsibility, a social fairness convention. I am somewhat confident it judges involvement as required.",3,1,It observes that many situations require two participants to occur. I am somewhat confident this is knowledge.,3,1,"Arguments, dances, or deals involving two people arise constantly. I am very confident it is ordinary.",4,"Mutual participation is needed for conflict or cooperation, an obvious social insight.","['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Look before you leap.,1,Planning ahead frequently prevents harm yet is not exceptionless. I am somewhat unconfident it is pure fact.,2,0,Caution before risk is a human-taught social habit and preference. I am very confident of its social nature.,4,0,"Leaping as metaphor for acting is proverbial, not ordinary wording. I am very confident it is a figure of speech.",4,0,"It advises prudence as the wise course one should take, a valued norm. I am very confident it is normative, not empirical law.",4,1,It reports that unchecked action often leads to trouble. I am somewhat confident it is an observation.,3,1,"Deciding to change jobs, buy things, or cross streets involves this daily. I am very confident it is everyday.",4,Considering consequences before acting is basic caution everyone learns.,"['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Many hands make light work.,1,Helping together often lightens work but coordination costs exist. I am somewhat unconfident it is always independent fact.,2,0,Division of labor is a human-organized social practice. I am very confident it originates socially.,4,0,"Hands-for-people is metonymic proverb, not literal. I am very confident it is figurative.",4,0,"It endorses teamwork as the better way, implying one should collaborate. I am very confident it is a social value.",4,1,It observes that group effort reduces individual burden. I am somewhat confident it is knowledge.,3,1,"Chores, moving, or projects with helpers occur in family and work life. I am very confident it is everyday.",4,"Sharing tasks among several people eases the load, a cooperative common-sense idea.","['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
"No pain, no gain.",1,"Training or study often hurts before improving, yet not universally proven. I am somewhat unconfident it is fact.",2,0,The work-ethic idea is a culturally constructed human attitude. I am very confident it is social.,4,0,"The pithy contrast is hyperbolic aphorism, not plain language. I am very confident it is a figure of speech.",4,0,"It values enduring hardship to achieve, a conventional belief one should accept. I am very confident it is normative.",4,1,It notes that progress typically involves difficulty. I am somewhat confident this is observation.,3,1,"Exercise, studying, or learning skills involve this in ordinary routines. I am very confident it is everyday.",4,"Effort and discomfort are usually required for improvement, a motivational commonplace.","['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Practice makes perfect.,1,Improvement with practice can be shown but perfection is rarely absolute. I am somewhat unconfident it is independent fact.,2,0,Skill-building through repetition is a human teaching and cultural expectation. I am very confident it is social.,4,0,"The absolute 'perfect' is hyperbolic proverb, not literal. I am very confident it is figurative.",4,0,It encourages persistent practice as the path one should follow. I am very confident it is a valued convention.,4,1,It observes that rehearsal leads to mastery in the world. I am somewhat confident it is knowledge.,3,1,"Sports, music, cooking, or work tasks improve with repetition daily. I am very confident it is everyday.",4,"Repeated effort improves skill, an insight gained from countless human activities.","['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
The pen is mightier than the sword.,1,Historical influence of texts can be shown yet remains interpretive. I am somewhat unconfident it is strict fact.,2,0,Preference for words versus weapons is a human cultural and political construct. I am very confident it is social.,4,0,"Pen-versus-sword is classic metaphor, not ordinary speech. I am very confident it is a figure of speech.",4,0,It values communication over violence as the superior approach. I am very confident it is a judgment of worth.,4,1,It observes that written ideas often outlast or outweigh military power. I am somewhat confident it is knowledge.,3,1,"News, books, or arguments affecting opinions happen in regular life. I am very confident it is everyday.",4,"Ideas and writing influence more lastingly than force, a recognized social truth.","['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Two wrongs don't make a right.,1,Escalation rarely solves issues but the absolute is somewhat opinion. I am somewhat unconfident it is fact.,2,0,Justice without retaliation is a constructed human ethical principle. I am very confident of social origin.,4,0,"The numeric contrast is proverbial, not literal language. I am very confident it is figurative.",4,0,"It judges revenge as incorrect, upholding a moral and social rule. I am very confident it is normative.",4,1,It notes that compounding errors fails to produce justice. I am somewhat confident it is an observation.,3,1,"Arguments, traffic, or playground disputes involve this constantly. I am very confident it is everyday.",4,"Retaliating with similar harm does not justify or correct the original, basic fairness sense.","['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
You reap what you sow.,1,Actions often yield related results yet not always predictably independent. I am somewhat unconfident it is pure fact.,2,0,Cause-and-effect in behavior is a culturally taught human belief. I am very confident it is social.,4,0,"Sowing-and-reaping is agricultural metaphor, not plain speech. I am very confident it is a figure of speech.",4,0,"It holds that good or bad deeds deserve matching results, a value of justice. I am very confident it is a social norm.",4,1,It observes that efforts and choices produce corresponding outcomes. I am somewhat confident it is knowledge.,3,1,"Work rewards, relationship results, or habits show this in daily life. I am very confident it is everyday.",4,"Consequences follow actions, especially moral ones, a core piece of human common sense.","['fact', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
A stitch in time saves nine.,1,"The claim about early mending preventing worse tears can be tested empirically on fabrics, unlike mere opinions which cannot be shown true or false independently. I am somewhat confident it qualifies as fact.",3,1,"It concerns measurable material properties of tearing cloth and stitches, not socially invented rules. I am somewhat confident.",3,0,"It functions as a proverbial metaphor for any timely action, not strictly literal talk about needles and cloth. I am very confident it is figurative.",4,0,"It prescribes that one ought to act promptly as a value of prudence, rather than stating a value-free empirical law. I am somewhat confident.",3,1,"It reports an observed regularity from sewing rather than combining premises into a new conclusion, so it is knowledge not reasoning. I am very confident.",4,1,"Torn clothing or similar small damages occur in ordinary life, unlike unobservable abstractions. I am very confident.",4,This reflects everyday practical wisdom that prompt minor repairs avert bigger issues later.,"['fact', 'physical', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
An apple a day keeps the doctor away.,1,"Fruit consumption correlating with fewer doctor visits can be checked statistically, unlike purely subjective preferences. I am somewhat unconfident because it is loosely true.",2,1,"It refers to biological effects of nutrition on the body, empirically measurable, not human social constructs. I am somewhat confident.",3,0,"The saying uses hyperbole and proverb form, not plain literal description of apples and physicians. I am very confident.",4,0,"It recommends a daily habit as desirable, a health value, rather than a purely positive regularity. I am somewhat confident.",3,1,It states an observed dietary pattern rather than a logically derived inference. I am very confident.,4,1,"Eating fruit and visiting doctors are routine experiences, not distant abstractions. I am very confident.",4,People treat this as common-sense health advice based on simple dietary experience.,"['fact', 'physical', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
Don't count your chickens before they hatch.,1,"Unhatched eggs may fail, a checkable biological outcome, not an untestable opinion. I am somewhat confident.",3,1,"Hatching is a biological process governed by natural rules, not social ones. I am very confident.",4,0,"It is an idiom using farm metaphor, not literal counting instructions. I am very confident.",4,0,"It advises against overconfidence as a prudent norm, not just describing hatching rates. I am somewhat confident.",3,1,It notes an observation about eggs and uncertainty rather than a reasoned deduction. I am very confident.,4,1,Farming or similar waiting for outcomes happens in ordinary life. I am very confident.,4,"This warns against premature assumptions, a staple of cautious common sense.","['fact', 'physical', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
The early bird catches the worm.,1,"Birds foraging earlier often succeed more, observable in nature, unlike opinions. I am somewhat confident.",3,1,"It describes biological foraging behavior measurable in the field, not social rules. I am very confident.",4,0,"It is a proverbial metaphor for human timing, not solely literal ornithology. I am very confident.",4,0,"It implies one should rise early as a worthwhile habit, a value not a bare law. I am somewhat confident.",3,1,"It reports a natural observation, not a conclusion reached by logic. I am very confident.",4,1,"Seeing birds or needing to act early occurs daily, not abstractly. I am very confident.",4,It encodes the common-sense value of promptness yielding better results.,"['fact', 'physical', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
You can lead a horse to water but cannot make it drink.,1,"Horses can refuse water despite proximity, a verifiable animal behavior, not opinion. I am somewhat confident.",3,1,"Drinking is a biological need and choice governed by physiology, not society. I am very confident.",4,0,"The proverb uses animal metaphor for stubbornness, not purely literal horse care. I am very confident.",4,0,"It suggests one should not force others, a social-value judgment rather than pure description. I am somewhat confident.",3,1,It states an observed animal fact rather than inferred reasoning. I am very confident.,4,1,Dealing with animals or uncooperative people is an ordinary experience. I am very confident.,4,This captures the common-sense limit of helping others who must choose themselves.,"['fact', 'physical', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
A watched pot never boils.,1,"Perceived waiting time can be timed against actual boiling, testable though often illusory, unlike opinions. I am somewhat unconfident as it is psychologically true more than physically.",2,1,"Boiling is a thermodynamic process, empirically measurable, not social. I am somewhat confident.",3,0,"It employs hyperbole and proverb, not literal physics of pots. I am very confident.",4,0,"It cautions against impatient watching as unwise, implying a behavioral norm. I am somewhat unconfident.",2,1,"It records an everyday observation of waiting, not a logical synthesis. I am very confident.",4,1,Cooking and waiting for water to boil happen routinely. I am very confident.,4,It expresses the common-sense feeling that waiting makes time drag.,"['fact', 'physical', 'figure of speech', 'normative', 'knowledge', 'everyday']",x-ai/grok-4.6
