statementId,statement,published
7413,"Always remember, an action which is unbecoming to do is also inappropriate to speak of.",0
7414,"Getting rid of expensive, low turn-out primaries promotes positive campaigns, saves funds, provides superior data, and gives voters more meaningful options.",0
7415,Rep. McCaul should be defeated as he lacks a touch with reality.,0
7416,Republicans uphold the accurate values.,0
7417,Republican principles put O'Connor in the lead.,0
7418,The nation needs Republican ethics.,0
7419,Republican ideologies will aid people.,0
7420,Republican doctrines will be the foundation for aiding this country.,0
7421,Republicans hold superior ethical principles and plans than Liberals.,0
7422,"For victory, Republicans need to cast their votes.",0
7423,Republicans characterize the common American citizen.,0
7424,Republicans should retain their positions in Congress.,0
7425,Mandatory face-covering is an effective way to prevent the spread of COVID-19.,0
7426,Compulsory training for handguns acts as a preventive measure for its purchase.,0
7427,"Research has revealed that pairing young individuals with seniors on digital platforms has a beneficial impact for both generations. Therefore, policy devisers should create programs to facilitate their interaction.",0
7428,"Respond instead of reacting; listen rather than speaking; think, don’t presume.",0
7429,Rhode Island is smaller in size compared to Texas.,0
7430,Riggleman will cater for the military.,0
7431,Rock material is spread across the universe.,0
7432,Rome did not amass a great empire through counsel; it was accomplished by annihilating those who were against them.,0
7433,Rotatory workers should have access to COVID related airport testing.,0
7434,Rudeness is merely a weak person’s imitation of strength.,0
7435,Rugby players should be granted the flexibility to switch teams easily.,0
7436,Running for Congress demands vitality.,0
7437,Sailing offers fun.,0
7438,Sanity and happiness can't coexist.,0
7439,Our planet's conservation shouldn't be based on an all-or-nothing approach.,0
7440,SB 50 could have brought about tremendous benefits.,0
7441,School districts should be given more funds to aid in staying open during the COVID-19 crisis.,0
7442,Schumer and Pelosi aspire to put the country in a state of lockdown.,0
7443,Scientific knowledge signifies cognition devoid of any imperfection.,0
7444,Scientists can now predict the occurrence of certain earthquakes at particular locations.,0
7445,Scientists release their findings in natural and physical sciences after first testing these conclusions via the scientific method.,0
7446,Scientists in technology and applied sciences critically assess each other's work.,0
7447,Never ridicule people’s natural defects which they have no power to rectify. It’s inhumane to exploit a cripple's shortcomings against them.,0
7448,"To see a band perform live, a ticket purchase is required.",0
7449,"Seek mentorships, be a mentor. Networking, like coffee, has a high return on investment.",0
7450,"Exercise self-restraint like an opossum, and hunt your goals like a jaguar.",0
7451,"Elderly citizens can suffer profoundly from enforced isolation, potentially developing psychological disorders.",0
7452,Implementing high standards for the police is beneficial for the institution.,0
7453,Multiple excuses are invariably less convincing than a single one.,0
7454,She is presently engaged in a legislative battle.,0
7455,"If she doesn't win, we risk losing one of our foremost advocates.",0
7456,Firing at sounds without proper target identification can result in hunting accidents or illegal hunting violations.,0
7457,Sick leave is a basic entitlement for workers.,0
7458,Silence is one of the hardest arguments to refute.,0
7459,Simple solutions to the coronavirus.,0
7460,Simplicity is the extreme degree of sophistication.,0
7461,"Since love and fear can hardly exist together, if we must choose between them, it is far safer to be feared than loved.",0
7462,"Since there are more injuries involving sharp or no instruments, solving problems of gun violence will not solve major problems with crimes.",0
7463,Skepticism is the first step towards truth.,0
7464,Sleepiness would make you want to go to bed.,0
7465,Sleeping can make you want to snore.,0
7466,Smith and Schumer will help families.,0
7467,Smith firmly believes in principles that represent the people.,0
7468,Smoking is bad for your health.,0
7469,Smoking is harmful for your lungs.,0
7470,Smoking is detrimental to your health.,0
7471,Smoking will negatively impact your health and athletic performance.,0
7472,Social media has allowed more people to connect with each other but has also increased tribalism in society.,0
7473,"Society is composed of two great classes: those who have more dinners than appetite, and those who have more appetite than dinners.",0
7474,Socrates is considered the father of Western philosophy.,0
7475,"Solitude produces originality, bold and astonishing beauty, poetry. However, solitude also produces perverseness, the disproportionate, the absurd and the forbidden.",0
7476,Some cars are expensive.,0
7477,Some cities are at different altitudes than others.,0
7478,Some countries change names often due to war.,0
7479,"Some men are born mediocre, some men achieve mediocrity, and some men have mediocrity thrust upon them.",0
7480,Some music is relaxing.,0
7481,Some people are ignorant.,0
7482,Some people have religious beliefs.,0
7483,"Some trees can grow very tall, reaching towards the sky.",0
7484,Adding fuel to the fire is irresponsible.,0
7485,"If someone is feeling hot, they might have come from the desert.",0
7486,Someone is having cold sweats.,0
7487,Someone terrible at math applying to be a math teacher is unexpected.,0
7488,Someone who goes swimming at night is dynamic.,0
7489,Someone who plays rugby is agile.,0
7490,"A person's religion does not determine whether they are a good or bad person, only how they practice it does.",0
7491,Something that is floppy is not rigid.,0
7492,A possible consequence of being in charge of a project is stress.,0
7493,A potential result of buying a hamburger is having something to eat.,0
7494,Calculating things quickly might result in making mistakes.,0
7495,Committing things to memory could lead to learning.,0
7496,A likely result of crossing the street is arriving on the other side.,0
7497,Doing housework often leads to having a clean house.,0
7498,One potential outcome of driving is a change in your location.,0
7499,Expressing yourself might lead to embarrassment.,0
7500,Getting warm could lead to sweating.,0
7501,A common outcome of going on a vacation is relaxation.,0
7502,Viewing a film could result in enjoyment.,0
7503,Attending a performance may bring enjoyment.,0
7504,A potential result of going to the pub is getting drunk.,0
7505,Having a conversation can lead to an exchange of information.,0
7506,Hearing singing might lead one to sing along.,0
7507,Lighting a match could result in a fire.,0
7508,One potential consequence of listening is learning.,0
7509,Graduation could happen as a consequence of passing a class.,0
7510,Flooding might occur as a result of rain.,0
7511,Running twenty-six miles could lead to exhaustion.,0
7512,Striking a match can cause a flame.,0
7513,Talking could lead to a dry mouth.,0
7514,Laughter might ensue from tickling.,0
7515,Tickling someone could result in laughing.,0
7516,Boredom could be a result of waiting in line.,0
7517,Waiting in line can lead to boredom.,0
7518,Attending school might result in learning.,0
7519,Competing might result in a win.,0
7520,You might catch fish when you go fishing.,0
7521,Going for a swim usually leads to getting wet.,0
7522,You typically eat food when you go to a restaurant.,0
7523,Visiting a hairdresser usually results in getting a haircut.,0
7524,Shopping usually happens when you go to the mall.,0
7525,Taking a bath usually results in getting clean.,0
7526,Memorizing something could lead to remembering it.,0
7527,Playing a harp usually involves plucking the strings.,0
7528,Playing games can be fun.,0
7529,"When you see a story, you likely read it.",0
7530,Sleeping might lead to dreaming.,0
7531,Starting a family might involve getting married.,0
7532,Getting wet is usually a result of taking a bath.,0
7533,You usually get clean when you take a shower.,0
7534,"When you talk, someone might listen.",0
7535,Teaching other people might lead to their learning.,0
7536,Waiting tables could result in receiving tips.,0
7537,Chatting with friends might lead to laughter.,0
7538,Comforting a friend could lead to a hug.,0
7539,Committing perjury might involve telling lies.,0
7540,Creating an idea might involve writing it down.,0
7541,You might drink milk while eating a cookie.,0
7542,Getting a good grade might involve studying.,0
7543,Knitting could lead to dropping a stitch.,0
7544,Paying with cash usually results in getting change.,0
7545,Playing basketball involves bouncing the ball.,0
7546,Reading might involve turning a page.,0
7547,Learning can occur while reading.,0
7548,Falling off might happen while riding a bicycle.,0
7549,Running in a marathon can lead to tiredness.,0
7550,Sleeping might result in snoring.,0
7551,Watching TV could lead to falling asleep.,0
7552,Researching is a part of writing a term paper.,0
7553,Cars are commonly found at a car show.,0
7554,A pencil sharpener is typically found at a desk.,0
7555,A child is something you might find at a school.,0
7556,A student is something you might find at a university.,0
7557,Water is something you find at a waterfall.,0
7558,Something you find at a zoo is an animal.,0
7559,Something you find at a zoo is elephants.,0
7560,Something you find at the library is librarians.,0
7561,Something you find at the library is literature.,0
7562,Something you find at the office is computers.,0
7563,Something you find at the supermarket is food.,0
7564,Something you find at the theatre is seating.,0
7565,Something you find at your house is your family.,0
7566,Something you find in a cabinet is glasses.,0
7567,Something you find in a drawer is a sock.,0
7568,Something you find in a house is furniture.,0
7569,Something you find in jail is criminals.,0
7570,Something you find in space is the moon.,0
7571,Something you find in the closet is clothing.,0
7572,Something you find in the jar is peanut butter.,0
7573,Something you find in the kitchen is a sink.,0
7574,Something you find in the newspaper is advertising.,0
7575,Something you find in the refrigerator is butter.,0
7576,Something you find in the refrigerator is food.,0
7577,Something you find inside is not outside.,0
7578,Something you find on a desk is books.,0
7579,Something you find on a table is a tablecloth.,0
7580,Something you find on television is programs.,0
7581,Something you find on the fridge is milk.,0
7582,Something you find on the table is a plate.,0
7583,Something you find on your desk is a telephone.,0
7584,Something you find on your finger is a ring.,0
7585,Something you might do while attending school is learning.,0
7586,Something you might do while committing to memory is repeating something.,0
7587,Something you might do while driving to work is listening to the radio.,0
7588,Something you might do while fishing is baiting a hook.,0
7589,Something you might do while gathering energy for tomorrow is sleeping.,0
7590,Something you might do while getting a job is interviewing.,0
7591,Something you might do while going to bed is brushing your teeth.,0
7592,Something you might do while kissing someone is closing your eyes.,0
7593,Something you might do while lighting a fire is striking a match.,0
7594,Something you might do while listening to music is dancing.,0
7595,Something you might do while playing a guitar is singing.,0
7596,Something you might do while playing basketball is scoring points.,0
7597,Something you might do while playing tennis is hitting the ball.,0
7598,Something you might do while taking a shower is washing your hair.,0
7599,Something you might do while washing your car is getting wet.,0
7600,Something you need to do before you buy food is go to the store.,0
7601,Something you need to do before you cross the street is look both ways.,0
7602,Something you need to do before you get a divorce is get married.,0
7603,Something you need to do before you go for a drive is get into the car.,0
7604,Something you need to do before you go to bed is turn off the light.,0
7605,Something you need to do before you go to bed is turn out the lights.,0
7606,Something you need to do before you have an examination is see a doctor.,0
7607,Something you need to do before you reproduce is find a mate.,0
7608,Something you need to do before you run errands is make a list.,0
7609,Something you need to do before you see a band is to buy tickets.,0
7610,Something you need to do before you see art is to go to a museum.,0
7611,One must research before writing a term paper.,0
7612,"Sometimes, a war is declared and nobody comes.",0
7613,Chatting with friends often leads to laughter.,0
7614,The act of examining something may sometimes alter it.,0
7615,Exercise often results in sweating.,0
7616,There are times when you find God.,0
7617,Having a haircut typically results in shorter hair.,0
7618,Killing can lead to feelings of guilt.,0
7619,Inflicting harm on someone can result in imprisonment.,0
7620,"Life may sometimes throw hard circumstances at you, but never lose faith.",0
7621,Living life can often lead to happiness.,0
7622,Making phone calls can sometimes be annoying.,0
7623,Meeting new people can lead to the formation of new friendships.,0
7624,Opening a gift can sometimes be surprising.,0
7625,Relaxation often leads to sleep.,0
7626,"Sometimes, the content on social media is worth watching.",0
7627,"At times, the best answer is an instinctual response that doesn't require much thought.",0
7628,Walking in the rain can sometimes result in getting wet.,0
7629,"When someone is absent, it may feel like the whole world is depopulated.",0
7630,Working can often lead to stress.,0
7631,Sounds occur even if they are unheard.,0
7632,South Carolina contributes many great ideas to Congress.,0
7633,South Carolina needs to regain its momentum.,0
7634,Speak highly of your friend and neglect to mention your enemy.,0
7635,"Speech can be a reflection of internal thought, while internal dialogue can manifest into speech.",0
7636,Speech was given to mankind as a means to veil their thoughts.,0
7637,Sports clubs should be stringent with disrespectful fans.,0
7638,Sporting events should be conducted mask-free to ensure the athletes' health.,0
7639,"In a new job, it's inappropriate to insult your previous manager.",0
7640,"When starting a new job, individuals generally behave as per the job's expectations.",0
7641,State laws should foster the diversity of its residents.,0
7642,States dealing with climate change should receive more support from the federal government.,0
7643,Pandemic restrictions should be relaxed once a sufficient number of individuals are vaccinated.,0
7644,Maintaining distance is a pragmatic method to prevent the spread of disease.,0
7645,Remaining moderate and balanced often ensures success.,0
7646,"Upon stepping in dog poop, one should immediately clean their shoe.",0
7647,Steve Daines presents some good ideas.,0
7648,Steve Daines is a Montanan who places Montana's interests first.,0
7649,Steve is committed to helping the people of Montana.,0
7650,Possessing stolen goods often leads to shame and misfortune.,0
7651,Implementing strong gun laws makes sense.,0
7652,Tightening gun laws can potentially save people's lives.,0
7653,Students attending a college class would not typically wear swimsuits.,0
7654,Style is a straightforward way of expressing complex ideas.,0
7655,"The highest form of success calls for peace of mind, enjoyment, and happiness which only comes to those who love their work.",0
7656,"Success involves being passionate about what you do, realizing that hard work and a clear sense of purpose are necessary.",0
7657,Success usually finds those who are too occupied to actively seek it.,0
7658,"The sun is necessary for the existence of every living thing, so enjoy it.",0
7659,The sun rises from the east.,0
7660,I endorse the full funding for the Land and Water Conservation Fund.,0
7661,"Support, when coming from a good heart, can go a long way.",0
7662,Support is always welcomed when needed.,0
7663,I am in support of in-state college tuition for our Tennessee High School dreamers.,0
7664,I endorse reforms that would improve the lives of millions of Americans.,0
7665,Susan Collins is not the leader she portrays herself to be.,0
7666,Susan understands the desires of everyday people and works towards fulfilling them.,0
7667,Tact in audacity consists of knowing how far we can push the limits.,0
7668,Tact is the knack of making a point without making an enemy.,0
7669,Take only what you need and leave the land as you found it.,0
7670,Take special care of your teeth to prevent the dental hygienist's pick from becoming your worst enemy.,0
7671,Failure to exploit an opportunity translates to a waste of it.,0
7672,"Talent is merely a pursued interest; in other words, anything you practice, you can do.",0
7673,"Always check, even a stone bridge, before crossing.",0
7674,Tax collection should consider the depreciation of vehicles.,0
7675,Taxes should not be squandered by the government.,0
7676,Teachers play a vital role in our society and deserve more than they currently receive.,0
7677,"Instilling in children how to use technology responsibly and cope with the dangers in the online world, promotes a culture of digital citizenship.",0
7678,Teaching women self-defense is not a societal norm.,0
7679,Teamwork proves its worth when executed well.,0
7680,"Technology can either aid or obstruct your productivity, so use it wisely.",0
7681,Technical issues can often be a significant nuisance.,0
7682,Technology advances over time.,0
7683,Technology continually evolves.,0
7684,Technology and applied science can prolong our lives and resolve complex problems we encounter.,0
7685,Applied sciences and technology will aid us in mitigating the effects of climate change in the future.,0
7686,"While technology can enhance life, it's crucial to know it has its limitations and potential detriments.",0
7687,Technology can be a potent aide.,0
7688,Technology can boost our efficiency.,0
7689,Technology can simplify many complex tasks.,0
7690,"Without humans, technology is useless.",0
7691,Technology has fostered a world lacking in human communication.,0
7692,"Whilst technology has significantly improved our lifestyles, we are at risk of losing our humanity.",0
7693,Science and intelligence scoring enables technology to enhance both the end and beginning of life.,0
7694,The progression of technology is exponential.,0
7695,Technology is a crucial component of the STEM field of education.,0
7696,Technology is beneficial.,0
7697,The role of technology is to simplify our lives.,0
7698,Ten multiplied by ten equals one hundred.,0
7699,Multiplying something by ten gives the same result as adding ten of that something together.,0
7700,The Tennessee General Assembly passed a commendable budget this year.,0
7701,"Test your ideas, follow the evidence, and remember that you may be mistaken.",0
7702,Texans know what's best for themselves.,0
7703,Thank you for treating this issue with gravity.,0
7704,Thank you for considering my request.,0
7705,I appreciate your ongoing support.,0
7706,I would like to extend my gratitude to everyone who attended our events in Berks and Chester counties this week.,0
7707,Thank you for standing with us on the right side of history.,0
7708,"That man is a success who has lived well, laughed often, and loved much.",0
7709,That which is obvious does not need to be explained.,0
7710,"That's why in Congress, he'll always stand up to special interests and fight for working people.",0
7711,That's why the Democrats are raising millions to spend against us.,0
7712,The American government should respond to the gun violence crisis.,0
7713,The American people deserve better than a politician.,0
7714,The American people have a lot of good qualities.,0
7715,The American people know what's best for them.,0
7716,The answer to many problems can be solved with basic math knowledge.,0
7717,The basic tenets of religion are universal.,0
7718,The best answers to our problems are bipartisan.,0
7719,The best color in the whole world is the one that looks good on you.,0
7720,The best outcome for citizen resources is access for all.,0
7721,"The best physicians are Dr. Diet, Dr. Quiet, and Dr. Merryman.",0
7722,The best solutions are the ones that work and can actually be implemented.,0
7723,The best thing about the future is that it comes one day at a time.,0
7724,The best thinking has been done in solitude.,0
7725,The best way to know God is to love many things.,0
7726,"The Bible is not written by God but by man, and has been translated many times already.",0
7727,The Bible is the great family chronicle of the Jews.,0
7728,The Biden administration should stop illegal crossings to protect the border.,0
7729,The bill will add to the bad economy.,0
7730,The Board of Elections is involved in a ballot scandal that will disrupt the election.,0
7731,The body cannot function properly without adequate rest.,0
7732,The carpenter who makes coffins hopes that men die early. The carpenter has no feelings of hatred towards others; he merely stands to profit from their death.,0
7733,The chairman is a security threat.,0
7734,The charm of history and its enigmatic lesson consists in the fact that from age to age nothing changes and yet everything is completely different.,0
7735,The clash of ideas brings forth the spark of truth.,0
7736,"The classics are only primitive literature. They belong in the same class as primitive machinery, primitive music, and primitive medicine.",0
7737,The climate is a pressing issue that needs to be addressed.,0
7738,The common sense deficit appears to involve a lack of intuitive attunement.,0
7739,The conflating of religion and God has been damning to humanity.,0
7740,The Coronavirus restrictions are not consistent.,0
7741,"The counsels of the old, like the winter sun, shine but give no heat.",0
7742,"The cultural impact of smartphones affects jobs, health care, education, safety, communication, and our personal lives.",0
7743,The Democrats can't let life go on.,0
7744,The depth with which you master the basics influences how well you understand everything you learn after that.,0
7745,The difference between style and fashion is quality.,0
7746,"The digital divide, driven by disparities in access to technology for Pre-K to 12 students, separates the tech-savvy from the tech-illiterate.",0
7747,The duty of education is to discover what every person is good at.,0
7748,"The Earth is a sphere, and if I begin walking in one direction, I will end up where I began.",0
7749,The Earth is constantly changing.,0
7750,The Earth is not flat.,0
7751,The Earth is not the center of the universe.,0
7752,The Earth is spherical.,0
7753,The Earth's core is hot.,0
7754,The easiest and most effective way to avoid becoming a victim of car theft is to lock your car doors.,0
7755,The effect of buying a beer is getting drunk.,0
7756,The effect of crossing the street is that you get to the other side.,0
7757,The effect of falling is getting hurt.,0
7758,The effect of farting is a bad smell.,0
7759,The effect of going for a jog is sweating.,0
7760,The effect of going to a laundromat is clean clothes.,0
7761,The effect of going to a play is to be entertained.,0
7762,The effect of going to get a haircut is that your hair will be shorter.,0
7763,The effect of opening a gift is surprise.,0
7764,The effect of playing a game with your friends is fun.,0
7765,The effect of playing is fun.,0
7766,The effect of reading a magazine is learning.,0
7767,The effect of running a marathon is exhaustion.,0
7768,The effect of smoking is lung cancer.,0
7769,The effect of studying is learning.,0
7770,The effect of walking is exercise.,0
7771,The entire liberal money-making machine is false.,0
7772,The EU should not force the UK to treat parts of its territory as separate countries.,0
7773,The explorers in the 1400s had limited access to factual geography and places.,0
7774,The federal government has a responsibility to look out for the interests of individual states.,0
7775,The federal government should not employ many non-essential workers.,0
7776,"The first requisite of a civilization is that of justice, which is the assurance that a law once made will not be broken in favor of an individual.",0
7777,The first rule of magic: get off your ass.,0
7778,The first thing you do when you advance into battle is generate some adrenaline.,0
7779,The first thing you do when you agree with someone is nod your head.,0
7780,The first thing you do when you apply for a job is fill out an application.,0
7781,The first thing you do when you are born is cry.,0
7782,The first thing you do when you attend a lecture is find a seat.,0
7783,The first thing you do when you attend a lecture is sit.,0
7784,The first thing you do when you attend a meeting is greet everyone present.,0
7785,The first thing you do when you attend a meeting is take a seat.,0
7786,The first thing you do when you bake a cake is preheat the oven.,0
7787,The first thing you do when you chat with friends is say hello.,0
7788,The first thing you do when you clean your clothes is put them in the washing machine.,0
7789,The first thing you do when you comfort a friend is hug them.,0
7790,The first thing you do when you cook is wash your hands.,0
7791,The first thing you do when you diminish your own hunger is eat.,0
7792,The first thing you do when you do the housework is clean.,0
7793,The first thing you do when you drive a car is adjust your seat.,0
7794,The first thing you do when you drive a car is turn the key.,0
7795,The first thing you do when you drive to work is get in the car.,0
7796,The first thing you do when you drive your car is get in the car.,0
7797,The first thing you do when you drive your car is get into your car.,0
7798,The first thing you do when you eat an apple is wash it.,0
7799,The first thing you do when you examine a thing is look at a thing.,0
7800,The first thing you do when you exercise is stretch.,0
7801,The first thing you do when you express how funny something is is laugh.,0
7802,The first thing you do when you flirt is make eye contact.,0
7803,The first thing you do when you get onto the web is check email.,0
7804,The first thing you do when you go for a jog is warm up.,0
7805,The first thing you do when you go to get a haircut is choose a hairstyle.,0
7806,The first thing you do when you have a checkup is make a doctor's appointment.,0
7807,The first thing you do when you have an asthma attack is use the inhaler.,0
7808,The first thing you do when you have friends over is to welcome them.,0
7809,The first thing you do when you jump rope is to pick up a rope.,0
7810,The first thing you do when you live is to be born.,0
7811,The first thing you do when you look through a telescope is to focus it.,0
7812,The first thing you do when you make a phone call is to dial a number.,0
7813,The first thing you do when you make bread is to gather the ingredients.,0
7814,The first thing you do when you meet a friend is to greet him.,0
7815,The first thing you do when you meet people is to greet them.,0
7816,The first thing you do when you meet people is to introduce yourself.,0
7817,The first thing you do when you paint a house is to buy paint.,0
7818,The first thing you do when you paint a house is to choose the color.,0
7819,The first thing you do when you play a guitar is to pick up the guitar.,0
7820,The first thing you do when you read is to open the book.,0
7821,The first thing you do when you read the newspaper is to read the headlines.,0
7822,The first thing you do when you skate is to put on your skates.,0
7823,The first thing you do when you skate is to put on skates.,0
7824,The first thing you do when you sleep is to close your eyes.,0
7825,The first thing you do when you surf the web is to turn on your computer.,0
7826,The first thing you do when you talk to someone is to open your mouth.,0
7827,The first thing you do when you teach other people is to get their attention.,0
7828,The first thing you do when you travel is to pack.,0
7829,The first thing you do when you use a calculator is to turn it on.,0
7830,The first thing you do when you wake up is to open your eyes.,0
7831,The first thing you do when you wash clothes is to put them in a washing machine.,0
7832,The first thing you do when you watch a film is to sit down.,0
7833,The first thing you do when you read is to open a book.,0
7834,The first thing you do when you work is to check your email.,0
7835,The first thing you do when you write is to think.,0
7836,"The goal remains to ensure public safety and maintain a strong, robust economy.",0
7837,The gods are pleased.,0
7838,The GOP has become too hyper-partisan to vote responsibly.,0
7839,The GOP is moving too far away from traditional values.,0
7840,The government may be infringing on our guaranteed freedoms during the pandemic.,0
7841,The government should not drastically increase national debt.,0
7842,The governor and Democrats are against the popular idea of bringing the Jays to play at PNC Park.,0
7843,The great man is one who still retains the innocent heart of a child.,0
7844,The most significant hardship of poverty is that it tends to make men ridiculous.,0
7845,The greatest value of a picture is when it forces us to notice what we never expected to see.,0
7846,"The hand suffers at work, but the mouth must eat.",0
7847,The Hate Crimes Bill will benefit people in Georgia.,0
7848,The healthcare system can help many Americans that need jobs.,0
7849,"The heart of an ungrateful person is like desert sand; it swallows water, but it does not grow plants.",0
7850,"The higher the elevation, the thinner the air.",0
7851,"The higher you go, the colder it gets.",0
7852,"The higher you go, the cooler it becomes.",0
7853,"The highest reward for a person's toil is not what they get for it, but what they become by it.",0
7854,"The holy passion of friendship is so sweet, steady, loyal and enduring in nature that it will last a lifetime if not asked to lend money.",0
7855,The honeymoon is not actually over until we cease to stifle our yawns.,0
7856,"The hottest places in hell are reserved for those who, in times of great moral crisis, maintain their neutrality.",0
7857,Hunger often results in the desire for lunch.,0
7858,The Internet was invented in the last 100 years.,0
7859,The iPhone 13 is Apple's latest iPhone series.,0
7860,The Keystone XL pipeline should not be cancelled.,0
7861,The ladder of success is never crowded at the top.,0
7862,"The larger the sample size, the more accurate an average of numbers will be.",0
7863,The last thing you do when you apply for a job is an interview.,0
7864,The last thing you do when you attend a classical concert is applaud.,0
7865,The last thing you do when you bathe is to dry off.,0
7866,The last thing you do when you bring home some fish is eat them.,0
7867,The last thing you do when you buy a house is sign the papers.,0
7868,The last thing you do when you change your appearance is look in a mirror.,0
7869,The last thing you do when you chew your food is swallow it.,0
7870,The last thing you do when you clean is take out the trash.,0
7871,The last thing you do when you clean your clothes is put them away.,0
7872,The last thing you do when you clean your room is admire your work.,0
7873,The last thing you do when you do some exercises is to do a cool down.,0
7874,The last thing you do when you drink is to swallow.,0
7875,The last thing you do when you drive your car is to turn off the engine.,0
7876,The last thing you do when you eat dinner is wash the dishes.,0
7877,The last thing you do when you eat is swallow.,0
7878,The last thing you do when you eat is to swallow your food.,0
7879,The last thing you do when you get wet is dry yourself.,0
7880,The last thing you do when you go for a swim is to dry yourself.,0
7881,The last thing you do when you go into a trance is lose consciousness.,0
7882,The last thing you do when you go on the internet is log off.,0
7883,The last thing you do when you go on stage is perform.,0
7884,The last thing you do when you go somewhere is arrive there.,0
7885,The last thing you do when you attend a performance is to clap.,0
7886,The last thing you do when you have a shower is to dry off.,0
7887,The last thing you do when you hear music is turn off the radio.,0
7888,The last thing you do when you itch is to scratch.,0
7889,The last thing you do when you join the army is regret it.,0
7890,The last thing you do when you commit a murder is go to jail.,0
7891,The last thing you do when you kill someone is hide the body.,0
7892,The last thing you do when you leave the house is to lock the door.,0
7893,The last thing you do when you listen to the radio is turn it off.,0
7894,The last thing you do when you listen to the radio is to turn the radio off.,0
7895,The last thing you do when you live is to die.,0
7896,The last thing you do when you mail a letter is put the letter in the mailbox.,0
7897,The last thing you do when you make a phone call is hang up.,0
7898,The last thing you do when you paint a picture is hang it on the wall.,0
7899,The last thing you do when you pass a class is celebrate.,0
7900,The last thing you do when you pay cash is to get a receipt.,0
7901,The last thing you do when you perform is to bow.,0
7902,The last thing you do when you perform is to take a bow.,0
7903,The last thing you do when you play chess is put away the pieces.,0
7904,The last thing you do when you play lacrosse is to take a shower.,0
7905,The last thing you do when you play poker is cash in your chips.,0
7906,The last thing you do when you play sports is take a shower.,0
7907,The last thing you do when you read a book is close it.,0
7908,The last thing you do when you sign a contract is to date the contract.,0
7909,The last thing you do when you sing is to bow.,0
7910,The last thing you do when you socialize is to say goodbye.,0
7911,The last thing you do when you strike a match is to blow it out.,0
7912,The last thing you do when you swim is to dry off.,0
7913,The last thing you do when you take a bath is to dry yourself off.,0
7914,The last thing you do when you take a shower is to dry off.,0
7915,The last thing you do when you take the car for a drive is to park it.,0
7916,The last thing you do when you talk to someone is to say goodbye.,0
7917,The last thing you do when you urinate is to flush the toilet.,0
7918,The last thing you do when you watch the evening news is to turn off the TV.,0
7919,The last thing you do when you watch TV is to turn the TV off.,0
7920,The last thing you do when you write is to put down the pen.,0
7921,The law cannot equalize mankind in spite of nature.,0
7922,"The fewer calories you consume, the less pounds you'll gain.",0
7923,"The less you have to talk about a visualization and the more you can talk about its ideas, the better.",0
7924,The Libertarian platform is vast.,0
7925,The lizard that jumped from the high Iroko tree to the ground said he would praise himself if no one else did.,0
7926,"The logistics corridor of Buffalo, New York, should be preserved.",0
7927,The Lowcountry needs to get back to conservative values.,0
7928,"The man of power is ruined by power, the man of money by money, the submissive man by subservience, the pleasure seeker by pleasure.",0
7929,The man who removes a mountain begins by carrying away small stones.,0
7930,The mathematics is always correct.,0
7931,The meaning of life is that it stops.,0
7932,The meatpacking industry should increase price transparency.,0
7933,"The meeting of two personalities is like the contact of two chemical substances. If there is any reaction, both are transformed.",0
7934,The Midwestern values of open hearts and homes will go a long way in politics.,0
7935,"The mind can't live without the body, so you must stay physically fit to reach your potential in being mentally fit.",0
7936,The miracles of earth are the laws of heaven.,0
7937,The moon is not made of cheese.,0
7938,"The more different places you visit, the more you realize the things they have in common.",0
7939,"The more humanity advances, the more it is degraded.",0
7940,"The more places one visits, the more they understand the world.",0
7941,"The more someone suffers in life, the wiser he/she becomes.",0
7942,"The more technology you rely on, the less you use your own knowledge.",0
7943,"The more problems we encounter, the more technology advances to address them.",0
7944,"The more you give, the more you get.",0
7945,"The more you think about things, the more you exercise your brain and expand knowledge.",0
7946,The most certain test by which we judge whether a country is really free is the amount of security enjoyed by minorities.,0
7947,The most disagreeable thing that your worst enemy says to your face does not approach what your best friends say behind your back.,0
7948,The most hopelessly stupid man is the one who is not aware that he is wise.,0
7949,The most important thing to health is eating healthy foods.,0
7950,The mountain peaks can be very dangerous.,0
7951,"The mystery of human existence lies not just in staying alive, but in finding something to live for.",0
7952,The natural world provides the necessities of life.,0
7953,The NC Values voice is aired on Facebook Live every Wednesday night at 7:30 PM.,0
7954,The need for money would make you want to apply for a job.,0
7955,"The nice thing about being a celebrity is that when you bore people, they think it's their fault.",0
7956,The North Pole is in the north.,0
7957,The number one learning objective is 'Working with others effectively to find and solve problems in the face of uncertainty.',0
7958,The number pi is infinite.,0
7959,The ocean is large.,0
7960,The one constant regarding technology is that it will always change.,0
7961,The opponent does not like LGBT people.,0
7962,"The opposite of a correct statement is a false statement. However, the opposite of a profound truth may well be another profound truth.",0
7963,The opposite of a profound truth may well be another profound truth.,0
7964,The oppressed should not be expected to like their oppressors.,0
7965,The Pacific Ocean separates the Americas and Asia.,0
7966,"The past is not dead. In fact, it's not even past.",0
7967,The people must fight for their laws as for their walls.,0
7968,The people want simple answers to the problems we are facing.,0
7969,The people who make art their business are mostly impostors.,0
7970,The places where no one has explored yet might also contain the most undiscovered treasures.,0
7971,"The poor man's main tool is his tongue, with which he defends himself.",0
7972,The Pope is the leader of the Catholic Church.,0
7973,The price of greatness is responsibility.,0
