statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
"The baby is a ticking bomb; she skipped her nap, so a meltdown looms.",0,The prediction is a subjective expectation rather than a verifiable fact. Fairly confident.,3,1,"Fatigue is biological, though a child's behavior has some social aspects. Somewhat confident.",3,0,'A ticking bomb' is a metaphor for the baby's state. Very confident.,4,1,It describes an empirical regularity between fatigue and behavior rather than a norm. Fairly confident.,3,0,It predicts a meltdown from the missed nap. Very confident.,4,1,"Parents encounter this situation daily, so it is not abstract. Very confident.",4,Overtired babies tend to become fussy.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"My car guzzles gas like a camel, so the engine must be failing.",0,"The diagnosis is a subjective guess that may be wrong, so it is not an established fact. Fairly confident.",3,1,"Engine mechanics is engineering, not social convention. Very confident.",4,0,'Guzzles gas like a camel' is a hyperbolic simile rather than plain language. Very confident.,4,1,"The link between fuel efficiency and engine health is empirical, not normative. Fairly confident.",3,0,It diagnoses the engine from its fuel consumption. Very confident.,4,1,"Noticing a car's fuel use is an ordinary experience, not an abstract one. Very confident.",4,A sudden rise in fuel use can indicate mechanical problems.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The banana is a leopard, spotty all over, so it's sweetest now.",0,'Sweetest now' reflects personal taste rather than a precisely demonstrable fact. Fairly confident.,3,1,"Ripening is fruit biochemistry, not a social construct. Very confident.",4,0,Calling the banana 'a leopard' is a metaphor for its spots. Very confident.,4,1,"Ripening converts starch to sugar, which is an empirical fact rather than a norm. Very confident.",4,0,It infers sweetness from the banana's appearance. Very confident.,4,1,"Choosing bananas is a common everyday task, not an abstract one. Very confident.",4,Brown spots on a banana indicate ripeness and higher sugar content.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"This summer is an oven, so it's the hottest one I've ever lived through.",0,"The comparison is a subjective, memory-based impression rather than a demonstrated fact. Fairly confident.",3,1,"Temperature is a measurable physical quantity, not a social construct. Very confident.",4,0,'An oven' is a hyperbolic metaphor for the heat. Very confident.,4,1,It concerns temperature in the world rather than a value or norm. Fairly confident.,3,0,It concludes a comparison with past summers from the current heat. Somewhat confident.,3,1,"Experiencing summer heat is universal, not abstract. Very confident.",4,People judge how hot a summer is by comparing it with their memories.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The wind is howling like wolves, so the old oak will probably fall tonight.",0,Whether the tree will fall is an uncertain subjective prediction rather than a fact. Fairly confident.,3,1,"Wind load and tree strength are physics, not social rules. Very confident.",4,0,"'Howling like wolves' is a simile, not literal language. Very confident.",4,1,"Wind force on trees is an empirical physical matter, not a norm. Very confident.",4,0,It predicts the tree falling from the strength of the wind. Very confident.,4,1,"Stormy nights with swaying trees are common, not abstract. Very confident.",4,"Strong winds can topple old, weak trees.","['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The avocado is a rock, so it won't be ripe for days.",0,The time estimate is a subjective guess rather than a measurable certainty. Somewhat unconfident.,2,1,"Ripening is plant biology, not a social construct. Very confident.",4,0,'A rock' is a hyperbolic metaphor for the avocado's hardness. Very confident.,4,1,"Fruit ripening is an empirical regularity, not a norm. Very confident.",4,0,It infers the time until ripeness from the avocado's firmness. Very confident.,4,1,"Buying avocados is an ordinary experience, not an abstract one. Very confident.",4,Hard avocados need several days to ripen.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"My feet are blocks of ice, so winter must be coming early this year.",0,Judging an early winter from cold feet is subjective and unverifiable. Very confident.,4,1,"Temperature and seasons are natural phenomena, not social constructs. Very confident.",4,0,'Blocks of ice' is a hyperbolic metaphor for cold feet. Very confident.,4,1,"It concerns temperature and the seasons, which are empirical matters rather than norms. Fairly confident.",3,0,It draws a seasonal conclusion from a bodily sensation. Very confident.,4,1,"Feeling cold as autumn ends is a common experience, not an abstract one. Very confident.",4,People judge the arrival of seasons from bodily sensations of cold.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The ice cube was left in the sun, so it melted into water.",1,"Melting can be checked objectively, so this is not opinion. Very confident.",4,1,"It concerns a phase change governed by physics, not social rules. Very confident.",4,1,The wording is plain with no figures of speech. Very confident.,4,1,"It describes what happens, not what should happen. Very confident.",4,0,"It concludes melting from sun exposure plus knowledge of heat, rather than stating a bare observation. Very confident.",4,1,"Melting ice is a common sight, not an abstract idea. Very confident.",4,People know heat melts ice.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The phone battery is at zero percent, so the phone will not turn on.",1,"Whether the phone turns on is objectively testable, not a matter of opinion. Very confident.",4,1,"It is about electrical power in a device, an engineering matter rather than a social one. Very confident.",4,1,"It means exactly what it says, with no figurative wording. Very confident.",4,1,"It states a causal regularity, not a norm. Very confident.",4,0,"It infers the phone's behavior from its battery state, rather than just observing it. Very confident.",4,1,"Dead phone batteries are a routine experience, not abstract. Very confident.",4,People know devices need power to work.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"It rained all night, so the grass is wet this morning.",1,"Wetness can be checked directly, so it is not subjective. Very confident.",4,1,"It is about weather and water, natural processes rather than social ones. Very confident.",4,1,The language is plain and literal. Very confident.,4,1,"It is descriptive, not a judgment. Very confident.",4,0,"It links a cause (rain) to its effect (wet grass), rather than just reporting knowledge. Very confident.",4,1,"Wet grass after rain is an ordinary sight, not abstract. Very confident.",4,People expect rain to leave things wet.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The kettle is whistling, so the water inside is boiling.",1,"The water's temperature can be verified objectively, not by opinion. Very confident.",4,1,"It involves steam and pressure, which are physics rather than social rules. Very confident.",4,1,"The whistle here is a real sound, not a metaphor. Very confident.",4,1,"It describes a regularity, not a norm. Very confident.",4,0,"It infers boiling from a sound cue, instead of observing it directly. Very confident.",4,1,"Boiling a kettle is a common kitchen task, not abstract. Very confident.",4,People know a whistling kettle signals boiling water.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"I dropped the egg on the tile floor, so it cracked.",1,"Whether the egg cracked is objectively observable, not an opinion. Very confident.",4,1,"It is about impact and fragility, which are physical rather than social. Very confident.",4,1,The wording is literal with no idiom. Very confident.,4,1,"It describes an outcome, not a judgment. Very confident.",4,0,"It concludes breakage from the fall plus knowledge of fragility, rather than a bare fact. Very confident.",4,1,"Dropping eggs happens in ordinary kitchens, not in abstract settings. Very confident.",4,People know eggs are fragile and hard floors break them.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The plant got no water for weeks, so it wilted.",1,"Wilting is objectively visible, so it is not subjective. Very confident.",4,1,It concerns plant biology rather than social constructs. Very confident.,4,1,It uses plain words with no figures of speech. Very confident.,4,1,"It is a causal description, not a norm. Very confident.",4,0,"It infers wilting from a lack of water using biological knowledge, not bare observation. Very confident.",4,1,"Neglected houseplants are common, not abstract. Very confident.",4,People know plants need water to stay healthy.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The tire has a nail in it, so it is losing air.",1,"Tire pressure can be measured, so it is not opinion. Very confident.",4,1,"It is about air pressure and materials, not social rules. Very confident.",4,1,The language is literal. Very confident.,4,1,"It is descriptive, not evaluative. Very confident.",4,0,"It infers air loss from a puncture, combining a cause with its effect rather than stating knowledge alone. Very confident.",4,1,"Flat tires are a common experience, not abstract. Very confident.",4,People know punctures let air escape.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The bread sat out for two weeks, so it grew mold.",1,"Mold is objectively observable, not a matter of opinion. Very confident.",4,1,It is about microbial biology rather than social constructs. Very confident.,4,1,It has no figurative wording. Very confident.,4,1,"It describes a natural process, not a norm. Very confident.",4,0,"It concludes mold growth from elapsed time using knowledge of spoilage, not bare observation. Very confident.",4,1,"Moldy bread is a familiar sight, not abstract. Very confident.",4,People know old bread gets moldy.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The light bulb burned out, so the lamp gives no light.",1,"Whether the lamp gives light is objectively checkable, not opinion. Very confident.",4,1,It concerns electrical devices rather than social matters. Very confident.,4,1,"'Burned out' is the standard literal term for a failed bulb, not a metaphor here. Fairly confident.",3,1,"It is descriptive, not normative. Very confident.",4,0,"It infers the lamp's darkness from the bulb's failure, rather than simply reporting it. Very confident.",4,1,"Burned-out bulbs are common household events, not abstract. Very confident.",4,People know a dead bulb cannot produce light.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"He just ran five miles, so his heart rate is elevated.",1,"Heart rate can be measured, so it is not opinion. Very confident.",4,1,"It is about human physiology, not social rules. Very confident.",4,1,The language is plain. Very confident.,4,1,"It describes a bodily regularity, not a norm. Very confident.",4,0,"It infers a physiological state from exercise, rather than stating it as bare knowledge. Very confident.",4,1,"Exercise and a racing pulse are ordinary experiences, not abstract. Very confident.",4,People know exercise raises heart rate.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The milk sat unrefrigerated overnight, so it has probably spoiled.",1,"Spoilage can be tested objectively, though 'probably' hedges the claim. Fairly confident it is not opinion.",3,1,It concerns bacterial growth rather than social rules. Very confident.,4,1,It has no figurative language. Very confident.,4,1,"It is a prediction about the world, not a judgment. Very confident.",4,0,"It draws a probable conclusion from the storage conditions, rather than observing spoilage. Very confident.",4,1,"Forgetting milk on the counter is common, not abstract. Very confident.",4,People know warm milk spoils quickly.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The car ran out of gas, so its engine stopped running.",1,"Engine operation is objectively observable, not opinion. Very confident.",4,1,"It is about mechanics and fuel, not social constructs. Very confident.",4,1,'Ran out' and 'running' are used literally. Very confident.,4,1,"It is descriptive, not normative. Very confident.",4,0,"It links a lack of fuel to engine failure through causal logic, not bare knowledge. Very confident.",4,1,"Running out of gas is a familiar situation, not abstract. Very confident.",4,People know engines need fuel.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The puddle froze overnight, so the temperature dropped below freezing.",1,"Temperature is measurable, so it is not opinion. Very confident.",4,1,"It is about phase changes, which are physics rather than social matters. Very confident.",4,1,The language is literal. Very confident.,4,1,"It describes a natural regularity, not a norm. Very confident.",4,0,"It infers the temperature from the ice, an inference beyond direct observation. Very confident.",4,1,"Frozen puddles are an ordinary winter sight, not abstract. Very confident.",4,People know water freezes only when it is cold enough.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The window was open during the storm, so the windowsill got wet.",1,"Wetness is verifiable, not opinion. Very confident.",4,1,"It concerns weather and water, not social rules. Very confident.",4,1,It uses plain wording. Very confident.,4,1,"It is descriptive, not a judgment. Very confident.",4,0,"It combines the open window and the storm to conclude the sill got wet, rather than stating knowledge alone. Very confident.",4,1,"This is a common household event, not abstract. Very confident.",4,People know rain comes in through open windows.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The pan sat on the lit burner for ten minutes, so it is hot.",1,"Temperature is measurable, so it is not opinion. Very confident.",4,1,"It is about heat transfer, physics rather than social matters. Very confident.",4,1,'Hot' is used literally. Very confident.,4,1,"It is descriptive, not normative. Very confident.",4,0,"It infers the pan's heat from the burner exposure, rather than observing it directly. Very confident.",4,1,"Cooking on a stove is routine, not abstract. Very confident.",4,People know stovetop pans get hot.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"She skipped lunch and dinner, so she feels hungry now.",1,"Hunger is a physiological state, though self-reported, so it is mostly objective rather than opinion. Fairly confident.",3,1,"It concerns biology rather than social constructs. Fairly confident, since feelings are partly subjective.",3,1,The wording is plain. Very confident.,4,1,"It describes a bodily effect, not a norm. Very confident.",4,0,"It infers hunger from missed meals, combining knowledge with logic. Very confident.",4,1,"Skipping meals is common, not abstract. Very confident.",4,People know not eating causes hunger.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The balloon touched the cactus spines, so it popped.",1,"Popping is objectively observable, not opinion. Very confident.",4,1,"It is about material properties and pressure, not social rules. Very confident.",4,1,The language is literal. Very confident.,4,1,"It is descriptive, not evaluative. Very confident.",4,0,"It concludes the pop from contact with sharp spines, rather than a bare observation. Very confident.",4,1,"Popped balloons are a familiar experience, not abstract. Very confident.",4,People know sharp points burst balloons.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The streets are wet and the sky is cloudy, so it probably rained.",1,"Whether it rained can be verified, not a matter of opinion. Fairly confident given the hedge.",3,1,"It is about weather, not social matters. Very confident.",4,1,There are no figures of speech. Very confident.,4,1,"It is an empirical inference, not a norm. Very confident.",4,0,"It combines two clues into a probable conclusion, which is reasoning rather than bare knowledge. Very confident.",4,1,"Seeing wet streets is ordinary, not abstract. Very confident.",4,People infer recent rain from wet streets and clouds.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The metal spoon sat in hot soup, so the spoon became hot.",1,"Temperature is measurable, not opinion. Very confident.",4,1,"It concerns thermal conduction, physics rather than social rules. Very confident.",4,1,The language is literal. Very confident.,4,1,"It is descriptive, not normative. Very confident.",4,0,"It applies knowledge of heat conduction to conclude the spoon's temperature, beyond bare observation. Very confident.",4,1,"Spoons in soup are an everyday occurrence, not abstract. Very confident.",4,People know metal conducts heat.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The candle burned for hours, so it is shorter than before.",1,"Candle length is measurable, not opinion. Very confident.",4,1,"It concerns combustion and matter, not social constructs. Very confident.",4,1,The wording is plain. Very confident.,4,1,"It is descriptive, not a judgment. Very confident.",4,0,"It infers the size change from burning time, rather than just stating it. Very confident.",4,1,"Burning candles is common, not abstract. Very confident.",4,People know burning consumes candle wax.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"Dark clouds are gathering, so it will probably rain this afternoon.",0,"It is a forecast, like 'sunny next Tuesday', that cannot be verified as correct now. I am fairly confident it counts as opinion rather than fact.",3,1,"Rain and clouds are meteorological phenomena, not social constructs.",4,1,"The words mean exactly what they say, with no figures of speech.",4,1,"It describes an expected empirical outcome, not a value or norm.",4,0,"It infers a conclusion from an observation plus weather knowledge, rather than stating a bare fact.",4,1,Watching the sky before going out is a common daily experience. It is not abstract.,4,People routinely read dark clouds as a sign of coming rain.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The pond ice looks thin, so it will likely crack if I walk on it.",0,'Looks thin' and 'likely' are subjective judgments about an uncertain future. It is not a demonstrable fact.,3,1,"It concerns the load-bearing ability of ice, which is a physical property.",4,1,"It is plain, direct language.",4,1,It predicts a physical outcome rather than prescribing behavior.,3,0,"It draws a conclusion from an observation and physical knowledge, rather than stating a bare observation.",4,1,Encountering frozen ponds in winter is an ordinary experience. It is not abstract.,3,People know thin ice cannot support much weight.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The milk smells sour, so it has probably gone bad.",0,"Smell is a subjective perception and the conclusion is hedged. It is somewhat checkable, so I am only moderately confident it is opinion rather than fact.",2,1,"Spoilage is a biological, bacterial process, not a social one.",4,1,It is plain language that means exactly what it says.,4,1,It describes a state of the world rather than a norm.,4,0,"It infers spoilage from smell, which combines knowledge with logic rather than simply reporting knowledge.",4,1,Checking milk in the fridge is a routine household task. It is not abstract.,4,A sour smell is widely understood as a sign of spoiled milk.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The bread was left uncovered, so it will likely be stale tomorrow.",0,"It is an uncertain prediction, and 'stale' is partly a matter of taste. So it is not a clear fact.",3,1,"Staling comes from moisture loss, which is a physical process.",4,1,There is no figurative language.,4,1,"It is an empirical expectation, not a value judgment.",4,0,"It predicts an outcome from a known cause, rather than stating a bare fact.",4,1,Leaving bread out on the counter is a common kitchen occurrence. It is not abstract.,4,People know exposed bread dries out.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The ladder is wobbly, so it will likely tip if I climb it.",0,It is a subjective risk prediction that cannot be verified beforehand. So it is not a fact.,3,1,"Tipping depends on stability and balance, which are physical properties.",4,1,The statement is literal.,4,1,It predicts a physical event rather than stating what anyone should do.,3,0,"It combines an observation with physics intuition to reach a conclusion, rather than stating knowledge alone.",4,1,Using ladders at home is an ordinary experience. It is not abstract.,4,People know unstable ladders are prone to falling.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"These bananas are green, so they will probably ripen in a few days.",0,"The timing is an uncertain estimate, and when a banana counts as ripe is subjective. It is not a demonstrable fact.",3,1,Ripening is a biological process.,4,1,It is plain wording with no figures of speech.,4,1,"It describes a natural regularity, not a norm.",4,0,"It infers a future outcome from the fruit's current color, rather than stating a bare fact.",4,1,Buying bananas is an ordinary experience. It is not abstract.,4,People know green bananas ripen over time.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The pot is boiling hard, so it will likely boil over soon.",0,"It is an uncertain prediction, and 'soon' is subjective. So it is not a fact.",3,1,Boiling and overflow are physical phenomena.,4,1,It is literal language.,4,1,"It is an empirical expectation, not a value.",4,0,"It draws a conclusion from observed conditions, rather than stating knowledge alone.",4,1,Cooking on a stove is a daily activity. It is not abstract.,4,Cooks know vigorous boiling often spills over.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The road is icy, so my car will probably skid when braking.",0,It is a probabilistic prediction that is not verifiable in advance. So it is not a fact.,3,1,"Skidding depends on friction, which is physics.",4,1,It is plain language.,4,1,It describes a physical outcome rather than a norm.,4,0,It combines an observation with knowledge about friction to reach a conclusion.,4,1,Winter driving is a common experience. It is not abstract.,4,Drivers know ice reduces tire grip.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"My phone shows five percent battery, so it will likely die within an hour.",0,It is an uncertain estimate that depends on usage. So it is not a demonstrable fact.,3,1,Battery discharge is an engineering and physical process.,4,1,"'Die' is a conventional term for a battery running out, so the statement is only slightly idiomatic.",3,1,It is empirical rather than normative.,4,0,"It infers a timeline from the current battery level, rather than stating a bare fact.",4,1,Watching phone battery levels is a daily experience. It is not abstract.,4,People know a low battery runs out soon.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The plant's leaves are drooping, so it probably needs water.",0,"It is a guess, since other causes of drooping are possible. So it is not a certain fact.",3,1,Wilting from low water is a biological process.,4,1,It is literal language.,4,1,"'Needs' refers to a biological requirement, not a moral norm. I am fairly confident it is positive rather than normative.",3,0,"It diagnoses a cause from a symptom, which combines knowledge with logic.",4,1,Caring for houseplants is common. It is not abstract.,4,Wilting is widely recognized as a sign of thirst in plants.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The wind is strong, so my umbrella will likely flip inside out.",0,It is an uncertain prediction. So it is not a fact.,3,1,"It concerns wind force acting on an object, which is physics.",4,1,"'Inside out' describes what literally happens to the umbrella, so it is not figurative.",4,1,"It describes a physical outcome, not a value.",4,0,"It predicts an outcome from observed conditions, rather than stating knowledge alone.",4,1,Using an umbrella on a windy day is ordinary. It is not abstract.,4,People know gusts can invert umbrellas.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The cake has baked forty minutes, so it is probably done.",0,"What counts as 'done' is subjective, and the claim is hedged. So it is not a clear fact.",3,1,"Baking depends on heat and time, which are physical and chemical factors.",4,1,It is plain language.,4,1,"It describes the cake's physical state, not a norm.",3,0,"It infers doneness from elapsed time, rather than stating a bare fact.",4,1,Baking at home is a common experience. It is not abstract.,4,Bakers estimate doneness from baking time.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The sky is clear tonight, so it will likely be colder by morning.",0,"It is a weather forecast, which is not verifiable now. So it is not a fact.",3,1,Heat escaping on clear nights is atmospheric physics.,4,1,It is literal language.,4,1,"It describes an empirical regularity, not a norm.",4,0,It combines an observation with weather knowledge to reach a conclusion.,4,1,Noticing the night sky and the morning chill is ordinary. It is not abstract.,3,People notice that clear nights tend to be cold.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The dog is panting heavily, so it is probably too hot.",0,"It is an interpretation that cannot be confirmed, since other causes of panting exist. So it is not a fact.",3,1,Panting for thermoregulation is biology.,4,1,It is plain language.,4,1,"It describes the animal's physical state, not a value.",3,0,"It infers the dog's state from its behavior, rather than stating knowledge alone.",4,1,Owning or seeing dogs is common. It is not abstract.,4,People know dogs pant to cool down.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"That stack of plates is tall and uneven, so it will likely topple.",0,It is a subjective risk estimate. So it is not a demonstrable fact.,3,1,"Toppling depends on balance and center of mass, which is physics.",4,1,The statement is literal.,4,1,"It is an empirical prediction, not a norm.",4,0,"It predicts an outcome from the stack's observed structure, rather than stating a bare fact.",4,1,Stacking dishes is a routine chore. It is not abstract.,4,"People know tall, unbalanced stacks fall easily.","['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"This shirt is cotton, so it will probably shrink in a hot dryer.",0,It is a hedged prediction that depends on the particular fabric. So it is not a certain fact.,2,1,Fiber shrinkage is a material property.,4,1,It is plain language.,4,1,It describes a physical outcome rather than a norm.,4,0,It applies general knowledge about cotton to a specific shirt to reach a conclusion.,4,1,Doing laundry is a common experience. It is not abstract.,4,People know cotton tends to shrink with heat.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The ice cream is sitting in the sun, so it will probably melt within minutes.",0,"The timing is an uncertain estimate, although melting itself is near-certain. So I am only moderately confident it is opinion rather than fact.",2,1,Melting is a physical process.,4,1,It is literal language.,4,1,It is empirical rather than normative.,4,0,"It infers an outcome from the current conditions, rather than stating knowledge alone.",4,1,Eating ice cream outdoors is common. It is not abstract.,4,People know heat melts ice cream quickly.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The faucet drips steadily into the bucket, so it will likely overflow overnight.",0,It is an uncertain prediction. So it is not a verified fact.,3,1,"It concerns volume and flow rate, which are physical quantities.",4,1,It is plain language.,4,1,"It describes a physical outcome, not a value.",4,0,It combines the drip rate with the passage of time to reach a conclusion.,4,1,Dealing with leaky faucets is an ordinary household experience. It is not abstract.,3,People understand that steady dripping gradually fills a container.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The baby keeps rubbing his eyes, so he will probably fall asleep soon.",0,It is an uncertain prediction. So it is not a fact.,3,1,"Fatigue and sleep are biological states, though reading behavior involves some interpretation. So I am fairly but not fully confident it is physical rather than social.",3,1,It is literal language.,4,1,"It describes a biological regularity, not a norm.",4,0,"It infers a future state from observed behavior, rather than stating knowledge alone.",4,1,Caring for babies is a common experience. It is not abstract.,4,Parents recognize eye rubbing as a sign of tiredness.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The car's tires look low, so its gas mileage will probably drop.",0,"'Look low' is a subjective judgment, and the outcome is uncertain. So it is not a demonstrable fact.",3,1,Rolling resistance and fuel use are physical and engineering matters.,4,1,It is plain language.,4,1,"It is an empirical prediction, not a norm.",4,0,"It links an observation to a consequence through knowledge, rather than stating a bare fact.",4,1,Car maintenance is an ordinary experience. It is not abstract.,3,Drivers know underinflated tires reduce fuel efficiency.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"Today is Sunday, so tomorrow is Monday.",1,The conclusion is verifiably correct given the calendar. It is not a matter of opinion.,4,0,The seven-day week and its names are human conventions. It is not a physical law.,4,1,Plain words with no figurative meaning. Very confident it is not a figure of speech.,4,1,It describes how the calendar actually works. It makes no value judgment.,3,0,"It derives tomorrow's day from today's day using the weekly sequence. It is an inference, not a bare observation.",4,1,Everyone tracks weekdays in daily life. It is not abstract.,4,People know the fixed order of weekdays and use it to infer the next day.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"It is December 24th, so tomorrow is Christmas Day.",1,"Christmas falls on December 25th, which is verifiable. Not opinion.",4,0,Christmas and calendar dates are cultural constructs. Not a physical phenomenon.,4,1,Stated plainly and literally. No metaphor or exaggeration.,4,1,It states when a holiday occurs rather than how people should celebrate. Somewhat confident since holidays are conventions.,3,0,It combines today's date with knowledge of the holiday's date to reach a conclusion. It is not a simple observation.,4,1,People routinely anticipate holidays. It is ordinary experience.,4,People know holiday dates and infer when they occur from the current date.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The store closes at nine, so at ten its doors are locked.",1,Whether the doors are locked can be checked. Not subjective.,3,0,Business hours are human-made schedules. Not natural law.,4,1,Literal description of store hours. No figurative language.,4,1,"It describes what happens, not what should happen. No judgment involved.",3,0,It infers the store's state at ten from its closing time. It goes beyond a single observation.,4,1,Shopping around store hours is common. Not abstract.,4,People understand business hours and infer that a store is unavailable after closing.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"My friend was born in 1990, so she turned thirty in 2020.",1,The age is verifiable from records. Not an opinion.,4,0,"Birthdays and year numbering are human conventions for counting age. Somewhat confident, since aging itself is biological.",3,1,"Plain, literal statement about age. No figure of speech.",4,1,It states what is the case about her age. No norm expressed.,4,0,"It uses subtraction to derive an age. It is a logical conclusion, not raw knowledge.",4,1,Figuring out people's ages is routine. Not abstract.,4,People compute ages from birth years with simple arithmetic.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The traffic light turned red, so the cars at the intersection stopped.",1,Whether cars stopped can be observed and verified. Not subjective.,3,0,Traffic signals and their meanings are social rules. Not physical laws.,4,1,Literal description of traffic. No figurative meaning.,4,1,"It describes what drivers did, not what they ought to do. Somewhat confident because it relies on a rule.",3,0,"It links the signal to drivers' response causally. It is an inference, not a lone observation.",4,1,Traffic lights are encountered daily. Not abstract.,4,People know drivers generally stop at red lights and expect that behavior.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
