statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
A chain is only as strong as its weakest link.,1,Breaking strength can be measured independently. I am very confident.,4,1,"Chain strength is limited by its weakest component, an objective engineering fact. I am very confident.",4,0,It is a metaphor for group vulnerability. I am very confident.,4,1,"It describes a mechanical property, not a norm. I am very confident.",4,0,"From one weak link, one infers the whole chain will fail there. I am very confident.",4,1,People encounter chains or linked systems in ordinary life. I am very confident.,4,People know that a group or system can fail because of its weakest part.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
Birds of a feather flock together.,1,Similarity in social groups can be observed and statistically tested. I am somewhat confident it is factual rather than mere opinion.,3,0,"It concerns human social grouping and shared preferences, not a physical law. I am very confident it is social rather than physical.",4,0,It uses a bird metaphor to describe human social behavior. I am very confident it is figurative rather than literal.,4,1,"It describes what tends to happen in social life, not what should happen. I am confident it is positive rather than normative.",4,1,"It reports a common observation about social behavior, not a logical proof. I am confident it is knowledge rather than reasoning.",4,1,People see friendship and group formation in ordinary life. I am very confident it is everyday rather than abstract.,4,People often associate with those who are similar to themselves.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
Too many cooks spoil the broth.,1,The claim about coordination problems can be tested in group tasks. I am somewhat unconfident it is a strict fact rather than opinion.,2,0,It is about coordination and group roles in human social settings. I am very confident it is social rather than physical.,4,0,It uses cooking as an aphoristic metaphor for group work. I am very confident it is figurative rather than literal.,4,1,"It describes a likely outcome, not a moral rule. I am somewhat confident it is positive rather than normative.",3,1,"It reports an observed tendency about groups, not a deduction. I am confident it is knowledge rather than reasoning.",4,1,People encounter group projects and shared chores in daily life. I am very confident it is everyday rather than abstract.,4,Too many people trying to manage one task can ruin the result.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
The early bird catches the worm.,1,The advantage of early action can be observed but is not universal. I am somewhat unconfident it is factual rather than opinion.,2,0,It concerns human opportunity-seeking and social competition. I am very confident it is social rather than physical.,4,0,It uses birds and worms as a metaphor for early action. I am very confident it is figurative rather than literal.,4,1,"It states a tendency about timing and rewards, not an ought. I am somewhat confident it is positive rather than normative.",3,1,"It is an observation about social advantage, not a logical conclusion. I am confident it is knowledge rather than reasoning.",4,1,People routinely see early arrivals getting opportunities. I am very confident it is everyday rather than abstract.,4,Acting early often gives people an advantage.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
Actions speak louder than words.,1,Behavioral consistency can be observed and tested against promises. I am somewhat unconfident it is a strict fact rather than opinion.,2,0,It is about interpreting human behavior and communication. I am very confident it is social rather than physical.,4,0,It uses hyperbole to compare actions with speech. I am very confident it is figurative rather than literal.,4,1,"It describes a tendency in human conduct, not a moral command. I am somewhat confident it is positive rather than normative.",3,1,"It reports an observation about behavior, not a logical derivation. I am confident it is knowledge rather than reasoning.",4,1,People judge trustworthiness through daily interactions. I am very confident it is everyday rather than abstract.,4,What people do often reveals more than what they say.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
Practice makes perfect.,1,The link between practice and improvement can be measured. I am somewhat unconfident it is completely factual rather than opinion.,2,0,It concerns human learning and socially valued skill development. I am very confident it is social rather than physical.,4,0,It is an aphorism using exaggeration about perfection. I am very confident it is figurative rather than literal.,4,1,"It describes a learning regularity, not a rule about what one should do. I am somewhat confident it is positive rather than normative.",3,1,"It is an observation about practice and outcomes, not pure reasoning. I am confident it is knowledge rather than reasoning.",4,1,People experience skill improvement in ordinary activities. I am very confident it is everyday rather than abstract.,4,Repeated practice usually improves a person's skill.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
"Where there's smoke, there's fire.",1,"The presence of smoke usually implies fire in the literal case, and rumors can be tested as signals. I am somewhat confident it is factual rather than opinion.",3,0,It is commonly used to interpret social rumors and evidence. I am very confident it is social rather than physical.,4,0,It uses smoke and fire as a metaphor for evidence and causes. I am very confident it is figurative rather than literal.,4,1,"It states a causal regularity, not a value judgment. I am confident it is positive rather than normative.",3,1,"It reports an observed sign-cause relation, not a logical proof. I am confident it is knowledge rather than reasoning.",4,1,People use this idea when judging ordinary evidence and gossip. I am very confident it is everyday rather than abstract.,4,Visible signs often indicate a real underlying cause.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
You reap what you sow.,1,The link between actions and later outcomes can be observed but is not guaranteed. I am somewhat unconfident it is factual rather than opinion.,2,0,It concerns human conduct and social consequences. I am very confident it is social rather than physical.,4,0,It uses farming as a metaphor for action and consequence. I am very confident it is figurative rather than literal.,4,1,"It describes a consequence pattern, not a command. I am somewhat confident it is positive rather than normative.",3,1,"It reports a common social observation, not a logical deduction. I am confident it is knowledge rather than reasoning.",4,1,People see actions leading to results in ordinary life. I am very confident it is everyday rather than abstract.,4,People often experience consequences that match their actions.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
A stitch in time saves nine.,1,The benefit of early maintenance can be observed and tested. I am somewhat unconfident it is factual rather than opinion.,2,0,It is used for social and practical decision-making. I am very confident it is social rather than physical.,4,0,It uses sewing as an aphoristic metaphor for timely repair. I am very confident it is figurative rather than literal.,4,1,It describes a practical regularity about delay and cost. I am somewhat confident it is positive rather than normative.,3,1,"It reports an observed pattern, not a logical conclusion. I am confident it is knowledge rather than reasoning.",4,1,People face small repairs and problems in daily life. I am very confident it is everyday rather than abstract.,4,Fixing a small problem early prevents bigger problems later.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
An apple a day keeps the doctor away.,1,"The health claim can be tested, though the saying is not precise. I am somewhat unconfident it is factual rather than opinion.",2,0,It is a shared cultural health belief and habit. I am very confident it is social rather than physical.,4,0,It uses rhyme and hyperbole about apples and doctors. I am very confident it is figurative rather than literal.,4,1,"It claims a health effect, not a moral rule. I am somewhat unconfident it is positive rather than normative.",2,1,"It is a common belief based on observation, not pure reasoning. I am somewhat confident it is knowledge rather than reasoning.",3,1,People encounter food and health advice in ordinary life. I am very confident it is everyday rather than abstract.,4,Eating healthy foods may help people stay well.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
Laughter is the best medicine.,1,The health and mood effects of laughter can be studied empirically. I am somewhat confident it is factual rather than opinion.,3,0,It concerns human social bonding and emotional experience. I am very confident it is social rather than physical.,4,0,It uses metaphor and hyperbole to compare laughter with medicine. I am very confident it is figurative rather than literal.,4,1,"It describes a claimed effect on wellbeing, not a moral command. I am somewhat confident it is positive rather than normative.",3,1,"It reports an observation about laughter and mood, not a deduction. I am confident it is knowledge rather than reasoning.",4,1,People experience laughter in ordinary social situations. I am very confident it is everyday rather than abstract.,4,Laughing often helps people feel better emotionally.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
Two heads are better than one.,1,Group problem-solving can be compared with individual performance. I am somewhat confident it is factual rather than opinion.,3,0,It is about collaboration and shared human decision-making. I am very confident it is social rather than physical.,4,0,It uses heads as a metaphor for people or minds. I am very confident it is figurative rather than literal.,4,1,"It states a tendency about collaboration, not an ought. I am somewhat confident it is positive rather than normative.",3,1,"It reports an observation about group performance, not a logical proof. I am confident it is knowledge rather than reasoning.",4,1,People regularly ask others for help in daily tasks. I am very confident it is everyday rather than abstract.,4,People often solve problems better by consulting another person.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
"Out of sight, out of mind.",1,The effect of visibility on memory can be observed and tested. I am somewhat confident it is factual rather than opinion.,3,0,"It concerns human attention, memory, and social connection. I am very confident it is social rather than physical.",4,0,It uses sight and mind as an aphoristic contrast. I am very confident it is figurative rather than literal.,4,1,"It describes a memory tendency, not a moral rule. I am confident it is positive rather than normative.",3,1,It reports a common observation about absence and memory. I am confident it is knowledge rather than reasoning.,4,1,People forget distant acquaintances or objects in ordinary life. I am very confident it is everyday rather than abstract.,4,People often forget things or people they no longer see.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
Absence makes the heart grow fonder.,1,The effect of separation on affection can be studied but varies. I am somewhat unconfident it is factual rather than opinion.,2,0,It is about human relationships and emotional attachment. I am very confident it is social rather than physical.,4,0,It uses the heart as a metaphor for affection. I am very confident it is figurative rather than literal.,4,1,"It describes an emotional tendency, not a norm. I am somewhat confident it is positive rather than normative.",3,1,"It reports an observation about relationships, not a deduction. I am confident it is knowledge rather than reasoning.",4,1,People experience distance in ordinary relationships. I am very confident it is everyday rather than abstract.,4,Being apart can sometimes increase affection between people.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
Opposites attract.,1,Complementarity in relationships can be empirically examined but is not universal. I am somewhat unconfident it is factual rather than opinion.,2,0,It concerns interpersonal attraction and social pairing. I am very confident it is social rather than physical.,4,0,It is an aphorism using attraction as a metaphor for relationships. I am very confident it is figurative rather than literal.,4,1,"It states a tendency in attraction, not a rule about what should be. I am somewhat confident it is positive rather than normative.",3,1,"It reports a common social observation, not a logical conclusion. I am confident it is knowledge rather than reasoning.",4,1,People observe varied couples and friendships in daily life. I am very confident it is everyday rather than abstract.,4,People who differ in some ways are sometimes drawn together.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
Familiarity breeds contempt.,1,The effect of familiarity on liking or respect can be tested. I am somewhat confident it is factual rather than opinion.,3,0,It is about human relationships and social perception. I am very confident it is social rather than physical.,4,0,It uses breeding as a metaphor for producing contempt. I am very confident it is figurative rather than literal.,4,1,"It describes a social tendency, not a moral judgment. I am somewhat confident it is positive rather than normative.",3,1,"It reports an observation about familiarity, not a derivation. I am confident it is knowledge rather than reasoning.",4,1,People see how close contact changes opinions in daily life. I am very confident it is everyday rather than abstract.,4,Knowing someone or something too well can reduce respect or wonder.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
Necessity is the mother of invention.,1,The link between need and innovation can be observed historically. I am somewhat unconfident it is factual rather than opinion.,2,0,It concerns human problem-solving and social adaptation. I am very confident it is social rather than physical.,4,0,It uses motherhood as a metaphor for causation. I am very confident it is figurative rather than literal.,4,1,"It describes a causal tendency, not a moral command. I am somewhat confident it is positive rather than normative.",3,1,"It reports an observation about need and invention, not pure reasoning. I am confident it is knowledge rather than reasoning.",4,1,People improvise solutions to everyday problems. I am very confident it is everyday rather than abstract.,4,People often create solutions when they face urgent needs.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
The squeaky wheel gets the grease.,1,The effect of vocal complaint on responses can be observed and tested. I am somewhat confident it is factual rather than opinion.,3,0,"It is about social attention, complaint, and resource allocation. I am very confident it is social rather than physical.",4,0,It uses a wheel and grease as a metaphor for voicing needs. I am very confident it is figurative rather than literal.,4,1,"It describes what tends to get attention, not what should. I am somewhat confident it is positive rather than normative.",3,1,"It reports a social observation, not a logical deduction. I am confident it is knowledge rather than reasoning.",4,1,People see requests and complaints handled in daily settings. I am very confident it is everyday rather than abstract.,4,People who speak up often receive more attention or help.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
"When the cat's away, the mice will play.",1,The effect of supervision on rule-following can be empirically studied. I am somewhat confident it is factual rather than opinion.,3,0,"It concerns social order, supervision, and behavior. I am very confident it is social rather than physical.",4,0,It uses cats and mice as a metaphor for authority and subordinates. I am very confident it is figurative rather than literal.,4,1,"It describes a behavioral tendency, not a moral rule. I am somewhat confident it is positive rather than normative.",3,1,"It reports an observation about supervision and conduct, not reasoning. I am confident it is knowledge rather than reasoning.",4,1,People observe changes in behavior when authorities are absent. I am very confident it is everyday rather than abstract.,4,People often relax rules or misbehave when supervision is absent.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
Many hands make light work.,1,The effect of teamwork on effort can be observed and measured. I am somewhat confident it is factual rather than opinion.,3,0,It is about cooperation and shared labor in human groups. I am very confident it is social rather than physical.,4,0,It uses lightness as a metaphor for reduced effort. I am very confident it is figurative rather than literal.,4,1,"It describes a practical tendency about cooperation, not an ought. I am somewhat confident it is positive rather than normative.",3,1,"It reports an observation about group effort, not a logical conclusion. I am confident it is knowledge rather than reasoning.",4,1,People share chores and projects in ordinary life. I am very confident it is everyday rather than abstract.,4,A task becomes easier when more people help.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
The apple doesn't fall far from the tree.,1,Resemblance between parents and children can be observed and studied. I am somewhat confident it is factual rather than opinion.,3,0,It concerns family resemblance and social inheritance. I am very confident it is social rather than physical.,4,0,It uses apples and trees as a metaphor for parents and children. I am very confident it is figurative rather than literal.,4,1,"It describes a tendency of resemblance, not a moral rule. I am somewhat confident it is positive rather than normative.",3,1,"It reports a common observation about families, not a deduction. I am confident it is knowledge rather than reasoning.",4,1,People notice family similarities in ordinary life. I am very confident it is everyday rather than abstract.,4,Children often resemble their parents in behavior or character.,"['fact', 'social', 'figure of speech', 'positive', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
An apple a day keeps the doctor away.,0,"It is a subjective folk generalization, not a medically provable rule for every person. It cannot be objectively proven or disproven as stated.",4,1,It refers to biological effects of food on human health. These are objective features studied by nutrition and medicine.,3,0,It is an aphorism and hyperbole because one apple cannot literally guarantee no doctor. It uses a memorable proverb form.,4,1,It asserts an empirical regularity about apples and health rather than a moral rule. It is not merely a normative command.,2,0,It draws a conclusion from common knowledge that diet affects health. The inference is that apple consumption leads to fewer doctor visits.,3,1,It concerns ordinary eating and health choices people encounter daily. It is not an abstract scientific theorem.,4,A familiar health proverb that encodes everyday advice about diet and wellbeing.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
A stitch in time saves nine.,0,"It is a subjective practical maxim, not a universal law. Different situations may not require exactly nine stitches later.",4,1,"It refers to repairing fabric, a physical object, before a tear spreads. The underlying idea involves material damage and repair.",4,0,It is an aphorism and metaphor for preventive action. It does not mean only literal stitching.,4,1,It states a practical regularity that timely repair prevents bigger damage. It is not merely a moral command.,3,0,It combines knowledge of sewing and damage with the conclusion that early action saves effort. The inference is from delay to greater future cost.,4,1,It concerns common experiences like mending clothes or fixing small household problems. It is not an abstract theoretical claim.,4,A common proverb about fixing small problems before they grow larger.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
Haste makes waste.,0,"It is a subjective generalization about human performance, not an absolute rule. Some fast work is not wasteful.",4,1,"It refers to physical actions, time, and material outcomes in the world. Rushing can cause measurable mistakes and damage.",3,0,It is an aphorism with rhyme and compact metaphor. It is not plain literal description.,4,1,It asserts an empirical tendency that speed increases error. It is not simply a moral judgment.,3,0,It infers that hurrying leads to waste from common observations of mistakes. The conclusion follows from everyday cause and effect.,4,1,"It applies to ordinary tasks like cooking, writing, or repairing. People encounter rushed mistakes in daily life.",4,A familiar saying that rushing often causes errors and extra work.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
Too many cooks spoil the broth.,0,"It is a subjective generalization about group work, not an objectively proven rule. Some teams benefit from many contributors.",4,1,"It refers to cooking broth, a physical process with ingredients and heat. The metaphor is grounded in kitchen work.",4,0,It is an aphorism and metaphor for mismanaged collaboration. It does not literally apply only to broth.,4,1,It claims an empirical tendency that overmany cooks produce worse broth. It is not merely a command about how to cook.,3,0,It concludes that excess coordination can harm a result. The inference combines knowledge of cooking and teamwork.,4,1,It concerns ordinary group tasks like cooking or planning. People often see coordination problems in daily life.,4,A common proverb that too many helpers can ruin a shared task.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
The early bird catches the worm.,0,"It is a subjective generalization about timing and success, not a universal law. Some early actors still fail.",4,1,"It refers to birds, worms, and feeding behavior in the natural world. These are objective biological phenomena.",4,0,It is an aphorism and metaphor for seizing early opportunity. It is not only a literal statement about birds.,4,1,It states an empirical regularity about early action and reward. It is not merely a moral instruction.,3,0,It infers that being early increases the chance of getting a resource. The conclusion comes from everyday competition and timing.,4,1,It applies to ordinary situations like arriving early for tickets or jobs. People encounter timing advantages daily.,4,A familiar saying that acting early often brings an advantage.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
You reap what you sow.,0,"It is a subjective moral and practical generalization, not a provable universal law. Outcomes do not always match actions perfectly.",4,1,"It refers to agriculture, where planting seeds physically produces crops. The biological regularity is objective.",4,0,It is an aphorism and metaphor for consequences beyond farming. It is not merely literal agricultural speech.,4,1,It asserts a regularity linking sowing and reaping rather than a pure value judgment. It describes consequences in the world.,3,0,It concludes that present actions shape future results. The inference combines farming knowledge with cause and effect.,4,1,"It applies to ordinary choices like work, relationships, and habits. People see consequences in daily life.",4,A common proverb that actions have consequences.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
A rolling stone gathers no moss.,0,It is a subjective generalization about movement and stability. It is not objectively true for every person or stone.,4,1,It refers to a stone rolling on the ground and moss growth. These are physical and biological processes.,4,0,It is an aphorism and metaphor for restless life or career. It is not only about literal moss.,4,1,It states an empirical tendency that moving objects accumulate less growth. It is not simply a moral command.,3,0,It infers that constant motion prevents certain attachments or accumulations. The conclusion comes from observing physical motion.,3,1,"It applies to ordinary experiences of changing jobs, homes, or habits. People encounter such tradeoffs in daily life.",3,"A familiar proverb about movement, change, and lack of accumulation.","['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
Counting chickens before they hatch invites disappointment.,0,"It is a subjective practical maxim about expectations, not a strict law. Sometimes early confidence is justified.",4,1,"It refers to eggs and chicks, objective biological processes. Hatching is a real physical event that may fail.",4,0,It is an aphorism and metaphor for premature planning. It is not only literal chicken farming.,4,1,It asserts a regularity that premature counting leads to disappointment. It is not merely a moral command.,3,0,It concludes that relying on unhatched eggs risks loss. The inference combines biology with uncertainty.,4,1,It applies to ordinary plans like waiting for results or payments. People face uncertain outcomes daily.,4,A common warning against assuming future success too early.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
Putting all your eggs in one basket risks losing everything.,0,"It is a subjective risk judgment, not an objectively proven rule. Sometimes concentration is wise.",4,1,"It refers to eggs and a basket, concrete physical objects. Dropping the basket would break the eggs.",4,0,It is an aphorism and metaphor for financial or life risk. It is not only about literal eggs.,4,1,It states an empirical risk regularity rather than a pure moral rule. It describes what can happen in the world.,3,0,It infers that concentrated resources create concentrated loss. The conclusion follows from everyday cause and effect.,4,1,"It applies to ordinary choices like investments, jobs, or plans. People encounter risk decisions daily.",4,A familiar proverb about diversifying risk.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"Where there's smoke, there's fire.",0,"As a proverb about rumors or hidden causes, it is a subjective inference. Smoke can sometimes occur without a literal fire.",3,1,"It refers to smoke and fire, objective combustion phenomena. Smoke is often a physical byproduct of burning.",4,0,It is an aphorism and metaphor for evidence and underlying truth. It is not only a literal fire report.,4,1,It asserts an empirical regularity linking smoke to fire or signs to causes. It is not merely a moral judgment.,3,0,It concludes that an observed sign likely indicates a hidden cause. The inference combines perception with causal knowledge.,4,1,"It applies to ordinary situations like rumors, problems, or evidence. People encounter signs and causes daily.",4,A common saying that signs usually point to an underlying cause.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"When it rains, it pours.",0,"It is a subjective generalization about life's timing, not a strict law. Bad events do not always cluster.",4,1,"It refers to rain and pouring, objective weather phenomena. Heavy rain is a measurable physical event.",4,0,It is an aphorism and hyperbole about rain and trouble. It is not only a literal weather forecast.,4,1,It states an empirical tendency for events to cluster rather than a moral rule. It describes a pattern in experience.,3,0,It infers that one problem often accompanies others. The conclusion comes from common observations of clustered events.,3,1,"It applies to ordinary experiences like bills, delays, or mishaps. People encounter clustered events in daily life.",4,A common saying that troubles or events often come in clusters.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"Red sky at night, sailor's delight.",0,"It is a subjective folk forecast, not a guaranteed scientific law. Weather can contradict the saying.",4,1,It refers to atmospheric scattering and weather patterns. These are objective physical processes.,3,0,It is an aphorism with rhyme and concise metaphor. It is not plain literal language.,4,1,It asserts an empirical weather regularity rather than a moral rule. It describes a recurring natural pattern.,3,0,It concludes from the evening sky that good weather may follow. The inference combines observation with weather lore.,3,1,It concerns ordinary weather observation by sailors and others. People encounter skies and forecasts daily.,4,A familiar weather proverb used by sailors and farmers.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
April showers bring May flowers.,0,"It is a subjective seasonal generalization, not an exact law. Some April rain does not guarantee May flowers.",4,1,"It refers to rain and plant growth, objective biological and meteorological processes. Water supports flowering.",4,0,It is an aphorism and metaphor for later rewards after hardship. It is not only literal gardening.,4,1,It states an empirical seasonal regularity rather than a moral command. It describes natural cause and effect.,3,0,It infers that spring rain leads to later blooms. The conclusion combines weather knowledge with plant biology.,4,1,It applies to ordinary weather and gardening experiences. People see seasons and plants in daily life.,4,A common saying that present hardship can produce later benefit.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
A watched pot never boils.,0,It is a subjective statement about perception and impatience. A pot does boil even when watched.,4,1,"It refers to a pot of water and boiling, objective physical processes. Heat and water are measurable.",4,0,It is an aphorism and hyperbole because the pot eventually boils. It is not literal.,4,1,It asserts an empirical tendency about perceived waiting time. It is not merely a moral instruction.,3,0,It concludes that anxious watching makes waiting feel endless. The inference combines attention with time perception.,3,1,"It applies to ordinary waiting like cooking, downloads, or appointments. People experience impatience daily.",4,A familiar saying that waiting anxiously makes time seem slower.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
The squeaky wheel gets the grease.,0,"It is a subjective social generalization, not an objective universal rule. Quiet people sometimes get help instead.",4,1,"It refers to wheels and grease, concrete mechanical objects. Squeaking indicates friction needing lubrication.",4,0,It is an aphorism and metaphor for speaking up. It is not only about literal wheels.,4,1,It states an empirical tendency about attention and complaints. It is not merely a moral command.,3,0,It infers that noticeable problems are more likely to be fixed. The conclusion comes from everyday social observation.,4,1,It applies to ordinary situations like service requests or workplace issues. People see attention go to visible complaints.,4,A common saying that complaints or visibility attract attention.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
Making hay while the sun shines saves winter feed.,0,"It is a subjective practical maxim about timing, not a strict law. Some haymaking can wait.",4,1,"It refers to hay, sunlight, drying, and winter feed. These are objective agricultural and physical processes.",4,0,It is an aphorism and metaphor for seizing opportunity. It is not only literal farm advice.,4,1,It states an empirical regularity about using good weather for harvest. It is not merely a moral rule.,3,0,It concludes that acting during favorable conditions prevents later shortage. The inference combines weather and farming knowledge.,4,1,"It applies to ordinary planning like saving, studying, or working. People encounter limited good conditions daily.",4,A familiar proverb about using good conditions when they last.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
Striking while the iron is hot seizes opportunity.,0,It is a subjective judgment about timing and opportunity. It cannot be objectively proven for every situation.,4,1,"It refers to hot iron and blacksmithing, objective physical processes. Metal is more malleable when hot.",4,0,It is an aphorism and metaphor for timely action. It is not only literal blacksmithing.,4,1,It states an empirical tendency about acting during favorable conditions. It is not merely a moral command.,3,0,It concludes that one should act when conditions are best. The inference combines metalwork with opportunity.,4,1,It applies to ordinary decisions like applying for a job or buying a sale item. People encounter timing choices daily.,4,A common proverb about acting at the right moment.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
An ounce of prevention is worth a pound of cure.,0,"It is a subjective value comparison, not an exact objective measurement. Prevention is not always worth exactly more.",4,1,"It refers to weights, medicine, and bodily health. These involve objective physical and biological features.",3,0,It is an aphorism and hyperbole using weight measures. It is not plain literal medical language.,4,1,It asserts a practical regularity that prevention avoids larger costs. It is not merely a moral rule.,2,0,It concludes that small preventive effort prevents larger future harm. The inference combines cause and effect with value.,4,1,"It applies to ordinary health, home, and car maintenance. People face prevention choices daily.",4,A familiar proverb that preventing problems is easier than fixing them.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
A bird in the hand is worth two in the bush.,0,"It is a subjective risk and value judgment, not an objective fact. Some people prefer the two birds in the bush.",4,1,"It refers to birds in a hand and bush, concrete biological objects. The literal scenario involves physical capture.",4,0,It is an aphorism and metaphor for risk and certainty. It is not only about literal birds.,4,1,It states a practical regularity about certainty versus risk. It is not merely a moral command.,3,0,It concludes that a certain small gain may be better than an uncertain larger one. The inference weighs probability and value.,4,1,"It applies to ordinary choices like jobs, money, and opportunities. People encounter risk tradeoffs daily.",4,A common saying that certain gains are better than uncertain larger ones.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
Looking before you leap prevents falls.,0,"It is a subjective practical maxim, not a universal law. Some leaps are safe without looking.",4,1,"It refers to looking, leaping, and falling, objective bodily and physical events. Gravity and obstacles are measurable.",4,0,It is an aphorism and metaphor for cautious decision-making. It is not only literal jumping.,4,1,It states an empirical regularity that inspection reduces accidents. It is not merely a moral command.,3,0,"It concludes that observing before acting lowers risk. The inference combines vision, motion, and cause and effect.",4,1,It applies to ordinary actions like crossing streets or starting projects. People face action choices daily.,4,A familiar proverb about checking conditions before acting.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
A chain is only as strong as its weakest link.,1,"The literal engineering claim is demonstrable, not mere opinion; confidence 4.",4,0,"It is applied to teams and social systems, not just physical chains; confidence 3.",3,0,"It is a metaphor for group vulnerability, not plain literal language; confidence 4.",4,1,"It states a structural regularity, not a moral rule; confidence 4.",4,0,"If the weakest link breaks, the chain fails, so strength is limited by it; confidence 4. This is a causal conclusion, not mere observation.",4,1,"People see chains and teams with weak points in daily life, not abstract theory; confidence 4.",4,A familiar proverb that captures the common-sense inference that a group fails at its weakest point.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
