statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
Strike while the iron is hot.,0,Whether quick action is always best is subjective; confident.,3,1,Based on the metallurgical fact that hot iron is malleable; confident.,3,0,Metaphor from blacksmithing; very confident.,4,0,Direct imperative about behavior; very confident.,4,1,"Maxim encoding observation, not reasoning chain; confident.",3,1,Timing opportunities is part of ordinary life; very confident.,4,People know to act when conditions are favorable rather than waiting.,"['opinion', 'physical', 'figure of speech', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
The early bird catches the worm.,0,"Early risers do not always succeed, so it is a belief; very confident.",4,1,Grounded in animal feeding behavior; somewhat confident since applied socially.,3,0,Metaphorical proverb; very confident.,4,0,It recommends promptness; very confident.,4,1,Direct observational maxim; confident.,3,1,Waking early and seeing birds are everyday experiences; very confident.,4,People believe those who start early get the best opportunities.,"['opinion', 'physical', 'figure of speech', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Cleanliness is next to godliness.,0,Ranking cleanliness near holiness is purely subjective; very confident.,4,1,"Concerns hygiene, a bodily and environmental matter; somewhat unconfident because 'godliness' is social.",2,0,Metaphorical aphorism; very confident.,4,0,It asserts a value about how one should live; very confident.,4,1,Direct value observation rather than deduction; confident.,3,1,Washing and tidying are daily routines; very confident.,4,People widely hold that keeping clean is virtuous and healthy.,"['opinion', 'physical', 'figure of speech', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
"Feed a cold, starve a fever.",0,Medically disputed and not clearly demonstrable; confident it is belief rather than fact.,3,1,"Concerns bodily illness and nutrition, biological matters; very confident.",4,0,Aphorism with 'starve' used hyperbolically; confident.,3,0,Explicit advice about what one should do; very confident.,4,1,"Stated as observed wisdom, not reasoned; very confident.",4,1,Colds and fevers are common experiences; very confident.,4,Folk health advice many households pass down about eating when ill.,"['opinion', 'physical', 'figure of speech', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
A little dirt never hurt anyone.,0,Cannot be proven since dirt sometimes does hurt; it is a belief; confident.,3,1,Concerns exposure to dirt and bodily health; confident.,3,0,Hyperbole via 'never' and 'anyone'; confident.,3,0,It counsels relaxed attitudes toward cleanliness; confident.,3,1,Direct observation-style claim; very confident.,4,1,"Getting dirty is a routine experience, especially for children; very confident.",4,Parents commonly say this to reassure that minor uncleanliness is harmless or even healthy.,"['opinion', 'physical', 'figure of speech', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
"When it rains, it pours.",0,Subjective impression that misfortune clusters; very confident.,4,1,"Framed in terms of weather, a physical phenomenon; somewhat unconfident since meaning is about life events.",2,0,Metaphor and hyperbole; very confident.,4,0,Implies one should expect and brace for compounding trouble; somewhat unconfident since mostly descriptive.,2,1,Observation about experience; very confident.,4,1,Rain and clustered problems are ordinary experiences; very confident.,4,People feel that troubles tend to arrive all at once.,"['opinion', 'physical', 'figure of speech', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
You can't have your cake and eat it too.,0,"As life advice it asserts that trade-offs are unavoidable, a judgment; somewhat confident since literal part is fact.",2,1,Based on the physical fact that eaten cake no longer exists; confident.,3,0,Metaphorical idiom; very confident.,4,0,It admonishes against wanting incompatible things; confident.,3,1,Offered as a maxim though it borders on logical conclusion; somewhat confident.,2,1,Food and trade-offs are daily matters; very confident.,4,People understand that some choices are mutually exclusive.,"['opinion', 'physical', 'figure of speech', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
"In the United States, cars drive on the right side of the road.",1,"It can be verified by observing traffic or checking traffic laws, so it is not a matter of opinion; I am very confident.",4,0,"Which side to drive on is a human-made convention, not a physical law, so I am very confident it is social rather than physical.",4,1,The words mean exactly what they say with no metaphor or hyperbole; very confident.,4,0,"It describes a social convention that governs behavior, not an empirical regularity of nature; somewhat confident since it is phrased descriptively.",3,1,It states a direct observation about how the world works rather than deriving a conclusion from premises; very confident.,4,1,"People encounter this every time they are on a road, so it is clearly everyday rather than abstract; very confident.",4,Anyone who has been on a US road knows this rule; it is a basic shared convention people rely on daily.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
It is customary to say thank you when someone gives you a gift.,1,"Whether this custom exists can be checked by observing behavior and etiquette guides, so it is demonstrable rather than mere opinion; somewhat confident.",3,0,"Gratitude rituals are socially constructed rules of etiquette, not physical facts; very confident.",4,1,The sentence plainly describes a custom without figurative wording; very confident.,4,0,It concerns an etiquette norm about what people are expected to do; very confident it is normative rather than positive.,4,1,"It reports an observed social practice, not a logical inference; very confident.",4,1,Gift giving and thanking happen in ordinary life at birthdays and holidays; very confident.,4,Expressing gratitude for gifts is a norm children learn early and adults take for granted.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
"In American restaurants, customers are expected to tip their server.",1,"The existence of this expectation can be confirmed through surveys and common practice, independent of personal opinion; somewhat confident.",3,0,Tipping is a human economic and cultural convention with no physical basis; very confident.,4,1,Plain description of a practice with no figures of speech; very confident.,4,0,It expresses a social expectation about what customers should do; very confident.,4,1,"It is an observation about how dining works in a culture, not a deduced conclusion; very confident.",4,1,Eating out is a routine experience where this norm is directly encountered; very confident.,4,Tipping is a widely known expectation in the US that most diners follow automatically.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
People are expected to wait their turn in line at a store checkout.,1,That this expectation exists can be demonstrated by observing reactions to line-cutters; somewhat confident because expectations are harder to measure than physical facts.,3,0,"Queuing order is a socially constructed rule of fairness, not a natural law; very confident.",4,1,The statement says exactly what it means without metaphor; very confident.,4,0,It is about how people ought to behave in a social setting; very confident.,4,1,It records an observed norm rather than reasoning to a conclusion; very confident.,4,1,"Shopping and waiting in line are ordinary, frequent experiences; very confident.",4,Queuing is a basic shared rule of fairness nearly everyone understands without instruction.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Wearing a swimsuit to a funeral is considered inappropriate.,1,Whether society considers this inappropriate can be verified by asking people or consulting etiquette norms; somewhat confident.,3,0,"Dress codes for mourning are cultural rules, not physical constraints; very confident.",4,1,No figurative language is used; the statement is direct; very confident.,4,0,It is explicitly about a judgment of appropriateness; very confident.,4,1,It states a known social attitude rather than a derived conclusion; very confident.,4,1,"Most people attend funerals and dress for them, so this is within ordinary experience; very confident.",4,Dressing somberly at funerals is a norm almost everyone in society recognizes.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
"In Western weddings, brides traditionally wear a white dress.",1,The prevalence of white wedding dresses is observable and documented; very confident.,4,0,Wedding attire is a cultural tradition of human origin; very confident.,4,1,Plain description with no metaphor; very confident.,4,0,It refers to a convention about what brides customarily wear; somewhat confident since it is stated descriptively rather than as an obligation.,3,1,"It is an observation about a custom, not a logical derivation; very confident.",4,1,Weddings are common life events people attend; very confident.,4,The white wedding dress is a widely recognized tradition that most people know from weddings and media.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Shaking hands is a common greeting at business meetings.,1,The commonness of handshakes in business can be verified by observation; very confident.,4,0,"Greeting rituals are socially constructed, not physical phenomena; very confident.",4,1,"Direct, ordinary language; very confident.",4,0,It describes a social convention for greeting; somewhat confident because the phrasing is descriptive.,3,1,It reports an observation about social practice; very confident.,4,1,Meeting people professionally is a routine experience; very confident.,4,Most adults know a handshake is the standard professional greeting.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
A red traffic light means drivers must stop.,1,Traffic codes and behavior confirm this meaning objectively; very confident.,4,0,"The meaning assigned to red lights is a human convention, not a natural property of red; very confident.",4,1,"The statement is literal, not figurative; very confident.",4,0,"It prescribes what drivers must do, which is a rule rather than an empirical law; very confident.",4,1,It states a known rule rather than reasoning to it; very confident.,4,1,People see traffic lights daily; very confident.,4,Every driver and pedestrian knows red means stop; it is universally taught.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Interrupting someone while they are speaking is considered rude.,1,That society generally regards interruption as rude can be checked through etiquette norms and surveys; somewhat confident.,3,0,Rudeness is a social judgment defined by human norms; very confident.,4,1,Plain statement without figures of speech; very confident.,4,0,It is a judgment about proper conduct in conversation; very confident.,4,1,"It is an observation about a social attitude, not a deduction; very confident.",4,1,Conversations happen constantly in daily life; very confident.,4,Letting others finish speaking is a basic politeness rule everyone learns.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
"In Japan, people remove their shoes before entering a home.",1,The custom is observable and well documented; very confident.,4,0,"The practice is a cultural custom, not a physical necessity; very confident.",4,1,Literal description of behavior; very confident.,4,0,It describes a household norm about expected behavior; somewhat confident because it is phrased descriptively.,3,1,It reports an observed practice rather than a reasoned conclusion; very confident.,4,1,"Entering homes is an ordinary experience, especially for those living in or visiting Japan; somewhat confident since not everyone experiences it firsthand.",3,This is a widely known cultural practice that visitors are expected to follow.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Taking items from a store without paying is against the law.,1,The illegality of theft can be verified in legal codes; very confident.,4,0,"Laws are human-made rules, not natural facts; very confident.",4,1,"Plain, literal wording; very confident.",4,0,It concerns a legal norm about what one may not do; very confident.,4,1,It states a known rule rather than deriving one; very confident.,4,1,Shopping is a common activity where this rule applies; very confident.,4,Everyone knows shoplifting is illegal; it is a foundational social rule.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Employees are generally expected to arrive at work on time.,1,The existence of this expectation can be confirmed via employment policies and surveys; somewhat confident.,3,0,Workplace expectations are socially constructed; very confident.,4,1,No figurative language; very confident.,4,0,It is about what employees should do; very confident.,4,1,"It reports an observed norm, not a reasoned conclusion; very confident.",4,1,Working is a routine part of most adults' lives; very confident.,4,Punctuality at work is a norm nearly every working adult understands.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Talking loudly on the phone in a library is considered impolite.,1,That this behavior is widely considered impolite can be demonstrated via posted rules and social reactions; somewhat confident.,3,0,Norms of quiet in libraries are social conventions; very confident.,4,1,Direct language with no metaphor; very confident.,4,0,It is a judgment about proper behavior; very confident.,4,1,It is an observation about a social attitude; very confident.,4,1,Visiting libraries and using phones are ordinary experiences; very confident.,4,Libraries are understood as quiet places; most people know to keep their voices down.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
"In many schools, students address teachers by their last names.",1,The practice is observable in schools; very confident.,4,0,Forms of address are socially constructed rules of respect; very confident.,4,1,Plain description; very confident.,4,0,It reflects a convention of respectful address; somewhat confident because it is phrased descriptively.,3,1,"It records an observed practice, not a deduction; very confident.",4,1,School attendance is nearly universal experience; very confident.,4,Most people who have attended school know the convention of calling teachers Mr. or Ms. plus surname.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Holding the door for the person behind you is considered polite.,1,Whether society regards this as polite can be verified by etiquette norms and common reactions; somewhat confident.,3,0,Politeness is defined by human social norms; very confident.,4,1,The sentence is literal; very confident.,4,0,It is a judgment about courteous conduct; very confident.,4,1,It is an observation about a social attitude; very confident.,4,1,Passing through doors with others is a daily occurrence; very confident.,4,This small courtesy is widely recognized and practiced without thought.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Birthdays are commonly celebrated with a cake and candles.,1,The prevalence of cakes at birthdays is easily observed; very confident.,4,0,Birthday rituals are cultural traditions of human origin; very confident.,4,1,Plain literal wording; very confident.,4,0,It describes a social convention for celebration; somewhat confident because it is descriptive rather than prescriptive.,3,1,It reports a common practice rather than a logical conclusion; very confident.,4,1,Everyone has birthdays and attends celebrations; very confident.,4,The birthday cake tradition is so widespread that people expect it at parties.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Signing a contract shows you agree to its terms.,1,This convention can be verified in law and practice; very confident.,4,0,The meaning of a signature is a legal and social convention; very confident.,4,1,No figurative language is used; very confident.,4,0,It concerns a social and legal norm about what signing signifies; very confident.,4,1,It states a known convention rather than deriving it; somewhat confident since it could be read as an inference.,3,1,"People sign leases, forms, and receipts regularly; very confident.",4,People routinely understand that a signature signals agreement and commitment.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Chewing with your mouth open is considered bad table manners.,1,That this is widely considered bad manners can be checked through etiquette standards and social reactions; somewhat confident.,3,0,"Table manners are cultural rules, not physical laws; very confident.",4,1,"Direct, literal description; very confident.",4,0,It is a judgment of proper conduct while eating; very confident.,4,1,It is an observation about a social norm; very confident.,4,1,Eating with others is a daily activity; very confident.,4,Parents teach this rule early and most adults observe it automatically.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Cutting in front of others in a queue is widely viewed as unfair.,1,The widespread view can be demonstrated by surveys and observed reactions; somewhat confident.,3,0,Fairness in queues is a social construct; very confident.,4,1,The statement is literal; very confident.,4,0,It concerns a judgment about fairness; very confident.,4,1,It reports an observed social attitude; very confident.,4,1,Queues are encountered constantly in ordinary life; very confident.,4,"Almost everyone reacts negatively to line-cutting, showing shared understanding of the norm.","['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
"In the United States, people usually greet each other with a handshake rather than a bow.",1,The relative frequency of handshakes versus bows is observable; very confident.,4,0,Greeting customs are culturally defined; very confident.,4,1,Plain description without metaphor; very confident.,4,0,It describes a convention for greeting; somewhat confident since the phrasing is descriptive.,3,1,It records an observed custom; very confident.,4,1,Greeting people is a daily experience; very confident.,4,Americans know a handshake is the default formal greeting and bowing is uncommon.,"['fact', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
You should wash your hands before eating.,0,"Whether one 'should' do this is a value judgment that cannot be proven true or false, even though the underlying hygiene facts can. I am somewhat confident.",3,1,"It concerns germs, hands, and food, which are biological and physical matters rather than socially constructed rules. I am somewhat confident, since the 'should' has a social flavor.",3,1,Every word means exactly what it says with no metaphor or hyperbole. I am very confident.,4,0,"The word 'should' makes it a prescription about what one ought to do, not a description of an empirical regularity. I am very confident.",4,1,"It states a directly held belief about the world rather than deriving a conclusion through a chain of logic. I am fairly confident it is knowledge, not reasoning.",3,1,"Eating and hand washing happen daily for everyone, so this is directly observable in ordinary life rather than an abstract regularity. I am very confident.",4,"Nearly everyone learns as a child that dirty hands carry germs to food, so washing before meals is a widely shared piece of practical wisdom.","['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
You should not touch a hot stove with bare hands.,0,The advice reflects a valuation of avoiding pain; someone could disagree and it cannot be objectively proven correct. Somewhat confident.,3,1,"It is about heat and skin damage, which are physical phenomena, not social constructions. Somewhat confident given the prescriptive framing.",3,1,Plain description of stoves and hands with no figurative meaning. Very confident.,4,0,'Should not' issues a recommendation about conduct rather than stating a law of nature. Very confident.,4,1,It expresses a straightforward belief rather than a multi-step logical conclusion. Fairly confident.,3,1,Stoves are common household objects and burns are learned through direct experience. Very confident this is everyday rather than abstract.,4,"Everyone knows hot surfaces burn skin, so avoiding them is an obvious rule people follow without thinking.","['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Heavy objects should be stored on lower shelves.,0,"Whether this is the right way to store things is a judgment about priorities like safety versus convenience, not objectively provable. Somewhat confident.",3,1,"It concerns weight, gravity, and stability, which are physical properties. Somewhat confident since the prescriptive form leans social.",3,1,The words mean exactly what they say about shelves and weight. Very confident.,4,0,"'Should' makes it a recommendation about good practice, not a positive description. Very confident.",4,1,"It is a directly held practical belief, not a conclusion derived from combining premises. Fairly confident.",3,1,Anyone organizing a closet or garage encounters this situation. Very confident.,4,"People intuitively know heavy things falling from height are dangerous and hard to lift down, so they store them low.","['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
You should wear a coat when it is cold outside.,0,"Some people prefer being cold or tolerate it well, so the recommendation is a subjective judgment rather than a demonstrable fact. Somewhat confident.",3,1,"It relates to temperature and body heat, which are physical and biological matters. Somewhat confident because clothing choices also have social aspects.",3,1,"Coat, cold, and outside are all meant literally. Very confident.",4,0,'Should' prescribes behavior rather than describing a natural regularity. Very confident.,4,1,"It states a common belief about what to do, not a logical derivation. Fairly confident.",3,1,Dressing for the weather is a daily routine for most people. Very confident.,4,Parents tell children this constantly; everyone learns that cold weather calls for warm clothing.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Food left out overnight should be thrown away.,0,"Many people would eat such food and disagree, and the threshold of acceptable risk is subjective. Somewhat confident.",3,1,"It concerns bacterial growth and spoilage, which are biological processes. Somewhat confident given the prescriptive framing.",3,1,The statement means exactly what it says about food and disposal. Very confident.,4,0,"'Should be thrown away' is a judgment about proper action, not an empirical law. Very confident.",4,1,It states a belief about food handling directly rather than reasoning to it. Fairly confident.,3,1,Leftover food is an ordinary kitchen situation everyone faces. Very confident.,4,"People commonly know that unrefrigerated food spoils and can make you sick, so discarding it is standard practice.","['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
You should look both ways before crossing the street.,0,"Whether one ought to do this depends on how much one values safety, which is not objectively provable. Somewhat confident.",3,1,"It concerns moving vehicles and collision avoidance, which are physical matters. Somewhat confident since traffic rules are partly social.",3,1,"Looking, both ways, and street are all literal. Very confident.",4,0,'Should' issues a behavioral prescription rather than a positive description. Very confident.,4,1,It is a directly known safety belief rather than a derived conclusion. Fairly confident.,3,1,Crossing streets is a routine part of daily life. Very confident.,4,This is one of the first safety rules taught to children and is universally recognized as sensible.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Sharp knives should be kept away from small children.,0,The recommendation reflects a value about protecting children and cannot be proven right or wrong objectively. Somewhat confident.,3,1,"It concerns sharpness, skin, and injury, which are physical facts. Somewhat confident since child-rearing norms are also social.",3,1,The words are plain and mean exactly what they say. Very confident.,4,0,'Should' makes it a rule about proper conduct rather than a description. Very confident.,4,1,"It is a directly held belief about safety, not a logical derivation. Fairly confident.",3,1,Households with children face this situation daily. Very confident.,4,"Everyone understands children can cut themselves with sharp objects, so keeping knives out of reach is obvious.","['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
You should drink water when you feel thirsty.,0,"Some might argue for other drinks or ignoring mild thirst; the recommendation is a judgment, not a provable fact. Somewhat confident.",3,1,"It concerns hydration, a biological need. Somewhat confident given the 'should'.",3,1,"Water, thirsty, and drink are all literal. Very confident.",4,0,'Should' prescribes a response rather than describing a law. Very confident.,4,1,It states a belief directly rather than deriving it. Fairly confident.,3,1,Thirst and drinking are experienced by everyone every day. Very confident.,4,"Responding to thirst by drinking is an instinctive, universally understood piece of practical knowledge.","['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Icy sidewalks are too dangerous to walk on quickly.,0,What counts as 'too dangerous' is subjective and varies by person. Somewhat confident.,3,1,"It concerns friction and falling, which are physical. Somewhat confident since 'too dangerous' involves human judgment.",3,1,"Ice, sidewalks, and walking are meant literally. Very confident.",4,0,"'Too dangerous' is an evaluative judgment about acceptable risk, not a positive measurement. Fairly confident.",3,1,It states an observation about ice directly rather than a reasoned conclusion. Fairly confident.,3,1,Winter walking is a common experience in many places. Very confident.,4,People know from slipping that ice is slick and slow down on it without being told.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Adults should get about eight hours of sleep each night.,0,"Individual sleep needs vary and experts disagree, so the ideal amount is a judgment. Somewhat confident.",3,1,It concerns human biology and rest. Somewhat confident since the recommendation has social framing.,3,1,Eight hours and sleep are literal. Very confident.,4,0,'Should' makes it a prescription about healthy behavior rather than a description. Very confident.,4,1,"It is a held belief about sleep, not a derived conclusion. Fairly confident.",3,1,Sleep is a nightly experience for everyone. Very confident.,4,The eight-hour rule is a widely repeated piece of folk health wisdom nearly everyone knows.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
"You should lift heavy boxes with your legs, not your back.",0,Whether this is the best method is debated among trainers and reflects a judgment about injury risk. Somewhat confident.,3,1,"It concerns body mechanics and strain, which are biomechanical facts. Somewhat confident.",3,1,"Legs, back, and boxes are literal. Very confident.",4,0,"'Should' issues a recommendation about technique, not a description. Very confident.",4,1,It states a practical belief directly. Fairly confident.,3,1,Lifting objects is a routine physical activity. Very confident.,4,This is standard advice everyone hears when moving furniture or boxes to avoid injury.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Spilled water on the floor should be wiped up right away.,0,"How urgent this is depends on one's tolerance for risk and mess, a subjective judgment. Somewhat confident.",3,1,"It concerns slipperiness and water damage, which are physical. Somewhat confident.",3,1,"Water, floor, and wiping are literal. Very confident.",4,0,'Should' makes it a rule of good conduct. Very confident.,4,1,It is a directly held belief about housekeeping. Fairly confident.,3,1,Spills happen in every home and workplace. Very confident.,4,"People know wet floors cause slips, so cleaning spills promptly is common practice.","['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
It is better to eat fresh fruit than canned fruit.,0,"Preferences and definitions of 'better' vary, so this cannot be proven objectively. Fairly confident.",4,1,"It concerns nutrition and food chemistry, which are biological. Somewhat confident since 'better' also involves taste culture.",3,1,"Fresh, canned, and fruit mean exactly what they say. Very confident.",4,0,'Better' is an evaluative judgment rather than a description. Very confident.,4,1,"It expresses a belief about food, not a chain of reasoning. Fairly confident.",3,1,Choosing food at the store is an ordinary experience. Very confident.,4,Most people believe fresh produce is healthier and tastier than processed alternatives.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
You should wear sunscreen on sunny days.,0,"Some people disagree about sunscreen's necessity, and the recommendation reflects a value about risk. Somewhat confident.",3,1,"It concerns UV radiation and skin, which are physical and biological. Somewhat confident.",3,1,Sunscreen and sunny are literal. Very confident.,4,0,'Should' prescribes behavior. Very confident.,4,1,It is a directly held belief about sun protection. Fairly confident.,3,1,Sunny days and outdoor time are ordinary experiences. Very confident.,4,People widely know sun exposure burns skin and take precautions accordingly.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
A room above thirty degrees Celsius is too hot to be comfortable.,0,"Comfort thresholds vary among people, so this cannot be proven objectively. Fairly confident.",4,1,It concerns measurable temperature and human thermal response. Somewhat confident since comfort is partly perceptual.,3,1,"Degrees and room are literal, not figurative. Very confident.",4,0,'Too hot' is an evaluative judgment rather than a positive measurement. Fairly confident.,3,1,It states an observation about comfort directly. Fairly confident.,3,1,Room temperature is experienced constantly in daily life. Very confident.,4,Most people would readily agree that a very warm room is uncomfortable.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
You should not drink water from a puddle.,0,It reflects a judgment about acceptable risk that cannot be objectively proven correct in all cases. Somewhat confident.,3,1,"It concerns contamination and pathogens, which are biological facts. Somewhat confident.",3,1,Puddle and drink are meant literally. Very confident.,4,0,'Should not' prescribes behavior. Very confident.,4,1,"It is a directly held belief, not a reasoned derivation. Fairly confident.",3,1,Puddles are encountered regularly outdoors. Very confident.,4,Everyone recognizes standing water on the ground is dirty and unsafe to drink.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
Bicycle tires should be kept fully inflated.,0,"Ideal pressure depends on terrain and preference, so 'fully' is a judgment. Somewhat confident.",3,1,"It concerns air pressure and rolling resistance, which are physical. Somewhat confident.",3,1,Tires and inflated are literal. Very confident.,4,0,'Should' prescribes maintenance practice. Very confident.,4,1,It states a practical belief directly. Fairly confident.,3,1,Bicycle maintenance is a common everyday task. Very confident.,4,Anyone who rides a bike knows soft tires make riding harder and risk flats.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
"Milk belongs in the refrigerator, not on the counter.",0,"Where something 'belongs' is a judgment, and some people leave milk out briefly without concern. Somewhat confident.",3,1,"It concerns temperature and spoilage, which are biological. Somewhat confident.",3,1,"Milk, refrigerator, and counter are literal. Very confident.",4,0,'Belongs' expresses a norm of proper placement rather than a description. Fairly confident.,3,1,It is a directly held belief about food storage. Fairly confident.,3,1,Storing milk is a daily kitchen task. Very confident.,4,People universally know milk spoils quickly when warm and store it cold.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
You should unplug an appliance before cleaning it.,0,It reflects a judgment about caution that many skip; it is not objectively provable as required. Somewhat confident.,3,1,"It concerns electricity and shock hazards, which are physical. Somewhat confident.",3,1,"Unplug, appliance, and cleaning are literal. Very confident.",4,0,'Should' prescribes a safety practice. Very confident.,4,1,It states a safety belief directly rather than deriving it. Fairly confident.,3,1,Cleaning household appliances is routine. Very confident.,4,People commonly know that water and electricity are a dangerous combination.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
"Wet clothes should be hung up to dry, not left in a pile.",0,"Whether this matters depends on how much one cares about odor and tidiness, a subjective judgment. Somewhat confident.",3,1,"It concerns evaporation and mold growth, which are physical and biological. Somewhat confident.",3,1,"Wet clothes, hung, and pile are literal. Very confident.",4,0,'Should' prescribes proper practice. Very confident.,4,1,"It is a directly held belief about laundry, not a logical derivation. Fairly confident.",3,1,Laundry is a routine chore for nearly everyone. Very confident.,4,Everyone knows damp clothes left bunched up get musty and mildewed.,"['opinion', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
You should not touch a hot stove with bare hands.,1,"That hot stoves burn bare skin is demonstrable regardless of opinion, so the prudential rule rests on objective fact; I am fairly confident it is not mere subjective opinion.",3,1,"It rests on the physics and biology of heat transfer and tissue damage, not on any socially constructed rule.",3,1,Every word means exactly what it says; there is no metaphor or hyperbole.,4,0,"The word 'should' makes it a prescriptive judgment about how to act, not a neutral description of an empirical regularity.",4,1,"It is a stored observation about the world that people know directly, not a conclusion derived through a chain of logic.",3,1,"People encounter stoves in ordinary kitchens daily, so this is directly observable in individual experience rather than abstract.",4,"Nearly everyone learns early that hot surfaces burn skin, so avoiding them is a basic shared rule of practical life.","['fact', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
You should wash your hands before eating food.,1,That unwashed hands carry pathogens that cause illness can be verified empirically; I am fairly confident this makes the rule objectively grounded rather than a matter of taste.,3,1,"The justification is biological (microbes and infection), not a social convention like table manners.",3,1,The statement is plain and means exactly what it says.,4,0,"It prescribes behavior with 'should', expressing a norm rather than describing a law of nature.",4,1,"It is a piece of learned practical knowledge, not a conclusion reached by combining premises.",3,1,Eating and hand-washing are routine daily activities everyone experiences.,4,Hand-washing before meals is a universally taught hygiene practice grounded in the fact that dirty hands spread germs.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",anthropic/claude-fable-5.1
