statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
"My friend replied slowly, so I think he is busy today.",0,"I am very confident I think he is busy is subjective and unprovable now, so Opinion not Fact.",4,0,"I am very confident busyness and replying are human social practices and perceptions, not Physical laws.",4,1,"I am very confident the language is plain literal, not Figure of speech.",4,1,"I am somewhat confident it describes an empirical social regularity, not a Normative value judgment.",3,0,"I am very confident so I think draws a conclusion from reply speed, not mere Knowledge.",4,1,"I am very confident slow replies from friends are ordinary everyday experience, not Abstract.",4,Slow replies suggesting busyness is common social common sense.,"['opinion', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The queue is long, so people will probably get impatient soon.",0,"I am somewhat confident will get impatient is a subjective prediction that cannot be proven, so Opinion not Fact.",3,0,"I am very confident impatience and queuing concern human social experience, not Physical law.",4,1,"I am very confident the wording is plain and literal, not Figure of speech.",4,1,"I am somewhat confident it states an empirical regularity about queues, not a Normative should claim.",3,0,"I am very confident so predicts impatience from queue length by logic, not just Knowledge.",4,1,"I am very confident waiting in queues is ordinary everyday experience, not Abstract theory.",4,Long waits making people impatient is widely shared social expectation.,"['opinion', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"She brought snacks to share, so she seems friendly to me.",0,"I am very confident seems friendly to me is subjective and not objectively provable, so Opinion not Fact.",4,0,"I am very confident friendliness is a human social perception and preference, not Physical.",4,1,"I am very confident the sentence is plain literal language, not Figure of speech.",4,1,"I am somewhat confident it describes an empirical regularity about sharing, not a Normative prescription.",3,0,"I am very confident so infers friendliness from bringing snacks, not mere Knowledge.",4,1,"I am very confident sharing snacks is an ordinary everyday social encounter, not Abstract.",4,Sharing food is commonly taken as a sign of friendliness.,"['opinion', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"He is frowning at his phone, so he is likely upset now.",0,"I am somewhat confident likely upset is subjective inference that cannot be proven, so Opinion not Fact.",3,0,"I am very confident being upset concerns human emotion and perception, not Physical law.",4,1,"I am very confident the wording is plain and literal, not Figure of speech.",4,1,"I am somewhat confident it describes an empirical regularity linking frowns to mood, not Normative judgment.",3,0,"I am very confident so combines frowning observation with logic to conclude upset, not just Knowledge.",4,1,"I am very confident seeing frowning at a phone is ordinary daily life, not Abstract.",4,Reading upset mood from frowning is everyday interpersonal sense.,"['opinion', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The restaurant is noisy tonight, so dinner will feel less relaxing.",0,"I am very confident will feel less relaxing is subjective feeling not objectively measurable, so Opinion not Fact.",4,0,"I am somewhat confident feeling relaxed concerns human social perception, not purely Physical acoustics.",3,1,"I am very confident the language is plain and literal, not Figure of speech.",4,1,"I am somewhat confident it describes an empirical regularity about noise, not a Normative ought.",3,0,"I am very confident so infers dinner quality from noisiness, not mere Knowledge.",4,1,"I am very confident noisy restaurants are commonly encountered in everyday life, not Abstract.",4,Noise spoiling a relaxing dinner is common dining common sense.,"['opinion', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"They laughed together warmly, so I think they are good friends.",0,"I am very confident I think they are good friends is subjective and unprovable, so Opinion not Fact.",4,0,"I am very confident friendship and laughter are human social relations and perceptions, not Physical.",4,1,"I am very confident the words are plain literal description, not Figure of speech.",4,1,"I am somewhat confident it states an empirical social regularity, not a Normative judgment.",3,0,"I am very confident so I think infers friendship from laughter by logic, not just Knowledge.",4,1,"I am very confident seeing people laugh together is ordinary everyday experience, not Abstract.",4,Warm laughter suggesting friendship is typical social intuition.,"['opinion', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"She keeps checking the clock, so she seems bored in class.",0,"I am very confident seems bored is subjective interpretation not objectively verifiable, so Opinion not Fact.",4,0,"I am very confident boredom in class concerns human social experience and perception, not Physical law.",4,1,"I am very confident the phrasing is plain literal language, not Figure of speech.",4,1,"I am somewhat confident it describes an empirical regularity about behavior, not Normative prescription.",3,0,"I am very confident so infers boredom from clock watching, not mere Knowledge observation.",4,1,"I am very confident clock checking in class is familiar everyday school experience, not Abstract.",4,Clock watching meaning boredom is common classroom common sense.,"['opinion', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"He offered his seat kindly, so I think he is polite.",0,"I am very confident I think he is polite is subjective evaluation not provable, so Opinion not Fact.",4,0,"I am very confident politeness is a socially constructed human norm and perception, not Physical.",4,1,"I am very confident the sentence is plain literal wording, not Figure of speech.",4,1,"I am somewhat confident it describes an empirical social regularity, not a Normative should statement.",3,0,"I am very confident so I think derives politeness from the kind offer, not just Knowledge.",4,1,"I am very confident seat offering on transit is ordinary everyday encounter, not Abstract.",4,Offering a seat is commonly read as politeness.,"['opinion', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The kids are quiet upstairs, so they are probably up to something.",0,"I am somewhat confident probably up to something is vague subjective speculation, so Opinion not Fact.",3,0,"I am very confident mischief concerns human social behavior and perception, not Physical law.",4,1,"I am very confident the wording is plain literal language, not Figure of speech.",4,1,"I am somewhat confident it states an empirical regularity about children, not a Normative judgment.",3,0,"I am very confident so infers mischief from quietness by logic, not mere Knowledge.",4,1,"I am very confident quiet kids upstairs is familiar everyday family experience, not Abstract.",4,Quiet kids suggesting mischief is classic parental common sense.,"['opinion', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"My neighbor waved warmly, so I feel welcome on this street.",0,"I am very confident I feel welcome is subjective feeling that cannot be proven, so Opinion not Fact.",4,0,"I am very confident feeling welcome concerns human social belonging and perception, not Physical.",4,1,"I am very confident the language is plain and literal, not Figure of speech.",4,1,"I am somewhat confident it describes an empirical social regularity, not a Normative ought.",3,0,"I am very confident so concludes feeling welcome from the wave, not just Knowledge.",4,1,"I am very confident neighbor greetings are ordinary everyday encounters, not Abstract.",4,A warm wave creating welcome is everyday neighborly sense.,"['opinion', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"Her voice sounds shaky, so I think she is nervous about speaking.",0,"I am very confident I think she is nervous is subjective and unverifiable, so Opinion not Fact.",4,0,"I am very confident nervousness about speaking concerns human emotion and social perception, not Physical.",4,1,"I am very confident the wording is plain literal description, not Figure of speech.",4,1,"I am somewhat confident it describes an empirical regularity about voices, not Normative judgment.",3,0,"I am very confident so I think infers nervousness from shakiness by logic, not just Knowledge.",4,1,"I am very confident hearing shaky voices is ordinary everyday interaction, not Abstract.",4,A shaky voice suggesting nervousness is common social reading.,"['opinion', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The shop is packed today, so service will probably feel slow.",0,"I am somewhat confident will probably feel slow is subjective expectation not provable, so Opinion not Fact.",3,0,"I am somewhat confident feeling slow service centers human social perception, not purely Physical timing.",3,1,"I am very confident the words are plain and literal, not Figure of speech.",4,1,"I am somewhat confident it states an empirical regularity about shops, not a Normative rule.",3,0,"I am very confident so predicts service speed from packedness by logic, not mere Knowledge.",4,1,"I am very confident packed shops are encountered in ordinary everyday errands, not Abstract.",4,Crowded shops meaning slow service is common shopping sense.,"['opinion', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"He apologized right away, so I think he feels sorry now.",0,"I am very confident I think he feels sorry is subjective and cannot be proven, so Opinion not Fact.",4,0,"I am very confident feeling sorry and apologizing are human social norms and perceptions, not Physical.",4,1,"I am very confident the phrasing is plain literal language, not Figure of speech.",4,1,"I am somewhat confident it describes an empirical regularity about apologizing, not Normative prescription.",3,0,"I am very confident so I think infers remorse from apologizing, not just Knowledge.",4,1,"I am very confident apologies are ordinary everyday social encounters, not Abstract.",4,Quick apology signaling remorse is everyday social understanding.,"['opinion', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The party is lively tonight, so guests will likely have fun.",0,"I am somewhat confident will likely have fun is subjective prediction not verifiable, so Opinion not Fact.",3,0,"I am somewhat confident having fun concerns human social enjoyment and perception, not Physical law.",3,1,"I am very confident the language is plain and literal, not Figure of speech.",4,1,"I am somewhat confident it describes an empirical social regularity, not a Normative ought.",3,0,"I am very confident so infers guest enjoyment from liveliness by logic, not mere Knowledge.",4,1,"I am very confident lively parties are familiar everyday social experience, not Abstract.",4,Lively parties leading to fun is shared social expectation.,"['opinion', 'social', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The glass fell off the table, therefore it will shatter.",0,"Somewhat unconfident because future shattering is not yet demonstrable like a weather forecast, though it will soon become a checkable fact.",2,1,"Very confident because shattering is objective physics measurable empirically, not a social belief or preference.",4,1,"Very confident because words mean exactly what they say about shattering, with no metaphor or hyperbole.",4,1,"Very confident because it predicts an empirical regularity about what happens, not a value judgment or norm.",4,0,"Very confident because therefore combines the observed fall with logic to infer a conclusion, not just stating knowledge.",4,1,"Very confident because dropping a glass is an ordinary encounter, not an abstract regularity beyond experience.",4,People commonly know dropped glass breaks from everyday experience.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"My coffee is steaming, therefore it will burn my tongue.",0,"Somewhat unconfident because the future burn is not yet demonstrable, though it is close to a demonstrable physical fact.",2,1,"Very confident because heat and burns are objective biology and physics, not socially constructed rules.",4,1,"Very confident because steaming and burning mean exactly what they say, with no figure of speech.",4,1,"Very confident because it describes an empirical regularity that hot things burn, not a normative judgment.",4,0,"Very confident because therefore infers a burn from steam using logic, not merely observing steam.",4,1,"Very confident because hot coffee is encountered daily, not an abstract principle beyond experience.",4,People commonly infer steaming means dangerously hot from daily life.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The sky is darkening, therefore it will rain soon.",0,"Somewhat unconfident because future rain is undemonstrable now like next Tuesday sun, though it becomes factual later.",2,1,"Very confident because cloud darkening and rain are measurable atmospheric physics, not social beliefs.",4,1,"Very confident because wording is plain about sky and rain, with no metaphor.",4,1,"Very confident because it states what will occur in nature, not what should occur as a norm.",4,0,"Very confident because therefore combines sky observation with logic to conclude rain, not just knowledge.",4,1,"Very confident because darkening skies are commonly encountered, not abstract science beyond experience.",4,People commonly predict rain from dark skies using everyday weather sense.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The ice was left out, therefore it will melt.",0,"Somewhat unconfident because melting is predicted and not yet demonstrated, though it is nearly certain fact.",2,1,"Very confident because melting is objective thermodynamics measurable empirically, not a social rule.",4,1,"Very confident because language is plain about ice melting, with no aphorism.",4,1,"Very confident because it reports an empirical regularity of nature, not a value or social norm.",4,0,"Very confident because therefore deduces melting from being left out, beyond mere observation.",4,1,"Very confident because melting ice is an ordinary everyday encounter, not abstract theory.",4,Everyone knows left-out ice melts from common kitchen experience.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The stove is glowing red, therefore it will burn skin.",0,"Somewhat unconfident because the burn prediction is unverified until touched, though physically almost factual.",2,1,"Very confident because heat transfer and burns are objective physics and biology, not social preferences.",4,1,"Very confident because glowing red and burn skin are literal, with no metaphor.",4,1,"Very confident because it describes what hot objects do, not what people ought to value.",4,0,"Very confident because therefore links glow to burn via logic, not just noting the glow.",4,1,"Very confident because hot stoves are a classic everyday danger, not abstract knowledge.",4,People commonly know glowing stoves burn from everyday caution.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"My bread is browning, therefore it will become toast soon.",0,"Somewhat unconfident because becoming toast is a near-future claim not yet demonstrated, though soon factual.",2,1,"Very confident because browning is objective chemistry and heat engineering, not a social belief.",4,1,"Very confident because wording plainly describes browning and toast, with no figure of speech.",4,1,"Very confident because it predicts an empirical cooking regularity, not a normative judgment.",4,0,"Very confident because therefore infers future toast from browning via logic, not just observation.",4,1,"Very confident because toasting bread is an ordinary kitchen experience, not abstract.",4,People commonly judge browning bread means toast is nearly done.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The baby is yawning, therefore it will fall asleep soon.",0,"Somewhat unconfident because future sleep is uncertain and undemonstrated now, though biologically predictable.",2,1,"Somewhat confident because yawning and sleep are objective biology, not socially constructed rules.",4,1,"Very confident because yawning and asleep are used literally, with no metaphor.",4,1,"Very confident because it predicts a natural regularity, not a social norm about what should happen.",4,0,"Very confident because therefore combines yawning knowledge with logic to conclude sleep, not just knowledge.",4,1,"Very confident because sleepy babies are encountered in ordinary family life, not abstract theory.",4,Parents commonly infer yawning baby will soon sleep.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The traffic is jammed, therefore commuting will take longer today.",0,"Somewhat unconfident because longer commute is a future estimate not yet proven, though close to fact.",2,1,"Somewhat confident because traffic flow is measurable engineering and physics, not a social preference.",4,1,"Very confident because jammed and longer are plain literal terms, with no hyperbole.",4,1,"Very confident because it describes an empirical regularity of travel, not a normative rule.",4,0,"Very confident because therefore infers travel time from jam using logic, not just observing traffic.",4,1,"Very confident because rush-hour traffic is a classic everyday experience, not abstract.",4,Commuters commonly know jams mean longer travel time.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The milk smells sour, therefore it will taste bad.",0,"Somewhat confident because bad taste is subjective and undemonstrable objectively, not a universal fact.",3,1,"Somewhat confident because sour smell reflects objective chemistry, though bad taste adds subjective perception unlike pure physics.",3,1,"Very confident because sour and taste bad are plain literal descriptions, with no metaphor.",4,1,"Somewhat confident because it predicts an empirical spoilage regularity, though bad verges on evaluative rather than purely positive.",3,0,"Very confident because therefore infers taste from smell via logic, not just stating the smell.",4,1,"Very confident because smelling milk is an ordinary kitchen check, not abstract science.",4,People commonly use sour smell to judge milk is bad.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The plant soil is dry, therefore it will wilt soon.",0,"Somewhat unconfident because future wilting is not yet demonstrated, though it is a predictable physical outcome.",2,1,"Very confident because soil moisture and wilting are measurable biology, not social beliefs.",4,1,"Very confident because dry and wilt are literal plant terms, with no figure of speech.",4,1,"Very confident because it states a natural empirical regularity, not a judgment about what ought to be.",4,0,"Very confident because therefore derives wilting from dryness by logic, not just observing dryness.",4,1,"Very confident because dry houseplants are commonly encountered, not abstract biology beyond experience.",4,Gardeners commonly know dry soil leads to wilting.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The dog is panting heavily, therefore it is thirsty now.",0,"Somewhat confident because thirst is an inner state not directly demonstrable, like inferring happiness from wagging.",3,1,"Somewhat confident because panting reflects objective biology, though thirst inference is less directly measurable than physics.",3,1,"Very confident because panting and thirsty are literal biological terms, with no metaphor.",4,1,"Somewhat confident because it describes a natural bodily regularity, not a normative value.",4,0,"Very confident because therefore infers thirst from panting via logic, not just noting panting.",4,1,"Very confident because panting dogs are ordinarily encountered, not abstract veterinary theory.",4,Pet owners commonly read panting as thirst in dogs.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The wind is howling outside, therefore it is cold outside.",0,"Somewhat unconfident because current cold is inferred not measured, though it is near-factual and checkable.",2,1,"Very confident because wind and temperature are objectively measurable physics, not social constructs.",4,1,"Very confident because howling and cold are plain literal descriptions, with no metaphor.",4,1,"Very confident because it reports an empirical weather regularity, not a social norm.",4,0,"Very confident because therefore concludes cold from wind sound by logic, not mere observation.",4,1,"Very confident because windy cold days are ordinary experience, not abstract meteorology.",4,People commonly link howling wind to cold weather.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The banana turned brown, therefore it will taste sweet.",0,Somewhat confident because sweetness is a subjective taste that cannot be proven objectively for everyone.,3,1,"Somewhat confident because ripening is objective chemistry, though sweet taste involves subjective perception not pure physics.",3,1,"Very confident because brown and sweet are literal, with no hyperbole or metaphor.",4,1,"Somewhat confident because it predicts an empirical ripening regularity, though sweet verges on subjective evaluation.",3,0,"Very confident because therefore infers sweetness from color using knowledge and logic, not just knowledge.",4,1,"Very confident because ripe bananas are encountered in ordinary grocery life, not abstract.",4,Shoppers commonly know brown bananas are sweeter.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"My hands are shaking, therefore I feel cold now.",0,Somewhat confident because feeling cold is a private sensation that cannot be demonstrated objectively to others.,3,1,"Somewhat confident because shaking is objective biology, though felt cold is subjective unlike pure physics.",3,1,"Very confident because shaking and cold are literal bodily terms, with no figure of speech.",4,1,"Somewhat confident because it reports a bodily empirical regularity, not a normative judgment.",4,0,"Very confident because therefore infers cold feeling from shaking via logic, not just observing shaking.",4,1,"Very confident because shivering hands in cold is ordinary experience, not abstract.",4,People commonly interpret shaking hands as feeling cold.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The kettle is whistling, therefore the water is boiling.",0,"Somewhat unconfident because boiling is inferred not yet measured, though almost immediately verifiable fact.",2,1,"Very confident because steam whistle and boiling are measurable thermodynamics, not social beliefs.",4,1,"Very confident because whistling and boiling are literal, with no metaphor.",4,1,"Very confident because it states a physical empirical law, not a norm or value.",4,0,"Very confident because therefore derives boiling from whistling by logic, not just hearing sound.",4,1,"Very confident because kettles are used in everyday kitchens, not abstract labs.",4,Everyone knows a whistling kettle means boiling water.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The floor looks wet, therefore it will be slippery.",0,"Somewhat unconfident because slipperiness is predicted and not yet demonstrated, though physically predictable.",2,1,"Very confident because wetness and friction are objective physics measurable empirically, not social rules.",4,1,"Very confident because wet and slippery mean exactly what they say, with no hyperbole.",4,1,"Very confident because it predicts an empirical physical regularity, not a normative ought.",4,0,"Very confident because therefore infers slipperiness from wetness using logic, not just observation.",4,1,"Very confident because wet floors are encountered in ordinary homes and stores, not abstract.",4,People commonly know wet floors are slippery.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The sun is setting, therefore it will get dark soon.",0,"Somewhat unconfident because future darkness is not yet demonstrated, though it is highly predictable fact.",2,1,"Very confident because sunset and darkness are measurable astronomical physics, not social beliefs.",4,1,"Very confident because setting and dark are plain literal words, with no metaphor.",4,1,"Very confident because it states the empirical regularity of day and night, not a value.",4,0,"Very confident because therefore combines sunset observation with logic to infer darkness, not just knowledge.",4,1,"Very confident because sunsets are universally encountered daily, not abstract astronomy.",4,Everyone expects darkness after sunset from daily experience.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The child ate too much, therefore his stomach will hurt.",0,"Somewhat confident because pain is private and future hurt is undemonstrated now, not independently verifiable fact.",3,1,"Somewhat confident because digestion is objective biology, though pain is subjective and less measurable than physics.",3,1,"Very confident because ate and stomach hurt are literal, with no figure of speech.",4,1,"Somewhat confident because it predicts a bodily empirical regularity, not a moral norm.",4,0,"Very confident because therefore infers stomach ache from overeating via logic, not just noting eating.",4,1,"Very confident because childhood overeating is an ordinary family experience, not abstract medicine.",4,Parents commonly know overeating causes stomach ache.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The metal was left in sun, therefore it will feel hot.",0,"Somewhat confident because feeling hot is subjective perception not yet demonstrated, though grounded in physics.",3,1,"Somewhat confident because solar heating is objective physics, though feel hot adds subjective sensation.",3,1,"Very confident because metal and hot are literal physical terms, with no metaphor.",4,1,"Somewhat confident because it predicts an empirical heat regularity, not a normative judgment.",4,0,"Very confident because therefore infers heat from sun exposure using logic, not just observation.",4,1,"Very confident because hot metal in sun is commonly encountered, not abstract physics.",4,People commonly know sun-heated metal feels hot.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
"The bread dough is rising, therefore it will bake fluffy.",0,"Somewhat confident because fluffy outcome is vague and not yet demonstrable, like a subjective forecast.",3,1,"Somewhat confident because fermentation is objective biology and chemistry, though fluffy is imprecise perception.",3,1,"Very confident because rising and bake are plain literal terms, with no metaphor.",4,1,"Somewhat confident because it predicts an empirical baking regularity, though fluffy verges on evaluative.",3,0,"Very confident because therefore infers baking result from rising via logic, not just observing dough.",4,1,"Very confident because bread dough is encountered in ordinary baking, not abstract chemistry.",4,Bakers commonly know rising dough bakes fluffy.,"['opinion', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",meta/muse-spark-1.3
Don't bite the hand that feeds you.,0,"Whether help deserves loyalty is a subjective value that cannot be proven, so I am very confident. It is not an objectively demonstrable fact.",4,0,"It governs human norms of gratitude and reciprocity, so I am very confident. It is not a physical law of nature.",4,0,"It uses the biting hand metaphor for ingratitude, so I am very confident. It is not literal language about actual biting.",4,0,"It prescribes that you should not harm helpers, so I am very confident. It is not merely describing a positive empirical regularity.",4,1,"It states a general observation about ungrateful behavior, so I am very confident. It does not derive a conclusion through explicit logical reasoning.",4,1,"It concerns receiving help and food support that people encounter daily, so I am very confident. It is not abstract theory beyond ordinary experience.",4,It reflects widely shared practical wisdom about gratitude that most adults intuitively understand.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",meta/muse-spark-1.3
Don't burn your bridges with old friends.,0,"Whether to preserve ties reflects subjective values that cannot be proven, so I am very confident. It is not an objective fact that can be demonstrated.",4,0,"It concerns socially constructed expectations of friendship and loyalty, so I am very confident. It is not a physical or biological regularity.",4,0,"It uses burn bridges as a metaphor for destroying relationships, so I am very confident. It is not literal language about real bridges.",4,0,"It advises people should preserve relationships and not ruin them, so I am very confident. It is not just a positive description of the world.",4,1,"It offers an observation that ruined ties are hard to repair, so I am somewhat confident. It does not present a formal reasoning chain from premises.",3,1,"It concerns friendships and falling out that people regularly experience, so I am very confident. It is not abstract knowledge detached from daily life.",4,It expresses common social wisdom about preserving relationships that most people learn from experience.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",meta/muse-spark-1.3
Don't air your dirty laundry in public.,0,"What should stay private depends on subjective social values, so I am very confident. It is not an objectively provable fact.",4,0,"It reflects human norms about shame, privacy and reputation, so I am very confident. It is not a physical feature measurable by science.",4,0,"It uses dirty laundry as a metaphor for private problems, so I am very confident. It is not literal language about washing clothes.",4,0,"It prescribes that people should keep private matters private, so I am very confident. It is not a positive statement of scientific law.",4,1,"It states an observation that public disclosure invites judgment, so I am somewhat confident. It does not combine knowledge with logic to infer a new conclusion.",3,1,"It concerns family disputes and public embarrassment people often witness, so I am very confident. It is not abstract speculation beyond ordinary life.",4,It captures everyday common sense about privacy and reputation shared across many communities.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",meta/muse-spark-1.3
Don't cry over spilled milk at work.,0,"How much to regret is a subjective judgment that cannot be proven, so I am somewhat confident. It is not a fact that can be objectively demonstrated.",3,0,"It addresses human attitudes toward regret and resilience at work, so I am very confident. It is not a physical law of the natural world.",4,0,"It uses spilled milk as hyperbole for irreversible small losses, so I am very confident. It is not literal advice about actual milk.",4,0,"It implies people should not dwell and should move on, so I am very confident. It is not merely a positive empirical description.",4,1,"It reports the observation that dwelling does not undo past events, so I am somewhat confident. It does not perform explicit logical reasoning from premises.",3,1,"It concerns minor workplace mishaps that workers frequently encounter, so I am very confident. It is not an abstract principle beyond daily experience.",4,It conveys common practical wisdom about accepting small mistakes rather than dwelling on them.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",meta/muse-spark-1.3
Actions speak louder than words in friendship.,0,"Which matters more is a subjective evaluation that cannot be proven, so I am very confident. It is not an objective fact verifiable independently.",4,0,"It concerns human perceptions of trust and character in friendship, so I am very confident. It is not a physical property described by physics.",4,0,"It uses speaking louder as a metaphor for having greater impact, so I am very confident. It is not literal language about sound volume.",4,0,"It implies people should value deeds over promises in friendship, so I am somewhat confident. It is not purely a positive scientific regularity.",3,1,"It states an observation about trust drawn from social life, so I am somewhat confident. It does not lay out a logical proof leading to a conclusion.",3,1,"It concerns judging friends by what they do daily, so I am very confident. It is not abstract theory inaccessible to ordinary experience.",4,It expresses shared common sense that behavior reveals character better than promises.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",meta/muse-spark-1.3
Walk a mile in their shoes before judging.,0,"Whether empathy is required reflects subjective moral values, so I am very confident. It is not an objective fact that can be proven.",4,0,"It governs socially constructed norms of fairness and judgment, so I am very confident. It is not a physical regularity of nature.",4,0,"It uses walking in shoes as a metaphor for empathy, so I am very confident. It is not literal instruction about footwear.",4,0,"It prescribes that you should be empathetic before judging, so I am very confident. It is not a positive description of an empirical law.",4,1,"It conveys an observation that understanding reduces harsh judgment, so I am somewhat confident. It is not a conclusion derived by formal reasoning.",3,1,"It concerns judging others in daily interactions, so I am very confident. It is not abstract knowledge beyond ordinary encounters.",4,It reflects common moral wisdom about empathy before criticism that most people recognize.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",meta/muse-spark-1.3
Don't give them the cold shoulder at dinner.,0,"Whether exclusion is wrong is a subjective social value, so I am very confident. It is not an objectively provable fact.",4,0,"It addresses human beliefs about hospitality and belonging, so I am very confident. It is not a physical phenomenon measurable empirically.",4,0,"It uses cold shoulder as an idiom for deliberate ignoring, so I am very confident. It is not literal language about body temperature.",4,0,"It prescribes that you should not socially exclude dinner companions, so I am very confident. It is not a positive scientific statement.",4,1,"It states an observation that ignoring hurts communal meals, so I am somewhat confident. It does not derive a conclusion through explicit logic.",3,1,"It concerns dinner behavior and social exclusion people often experience, so I am very confident. It is not abstract reasoning detached from daily life.",4,It captures common sense about politeness and inclusion at shared meals.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",meta/muse-spark-1.3
Good fences make good neighbors in suburbs.,0,"Whether fences improve relations is subjective and cannot be proven, so I am very confident. It is not an objective fact.",4,0,"It concerns socially constructed rules of privacy and respect, so I am very confident. It is not a physical principle of engineering.",4,0,"It uses fences as a metaphor for healthy boundaries, so I am very confident. It is not purely literal advice about carpentry.",4,0,"It suggests neighbors should respect boundaries as a value, so I am somewhat confident. It is not a positive law of nature.",3,1,"It reports an observation that clear boundaries reduce conflict, so I am somewhat confident. It does not reason logically from premises to a conclusion.",3,1,"It concerns suburban neighbor relations that many people encounter, so I am somewhat confident. It is not abstract theory beyond lived experience.",3,It expresses familiar neighborhood wisdom about boundaries that many homeowners intuitively share.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",meta/muse-spark-1.3
"Blood is thicker than water, choose family.",0,"Prioritizing family is a subjective value that cannot be proven, so I am very confident. It is not an objective fact.",4,0,"It concerns human kinship norms and socially created loyalty, so I am very confident. It is not a biological or physical law.",4,0,"It uses thicker blood as a metaphor for stronger loyalty, so I am very confident. It is not literal language about blood viscosity.",4,0,"It prescribes that family should be chosen first as a value, so I am very confident. It is not a positive empirical regularity.",4,1,"It states an observation about family bonds enduring, so I am somewhat confident. It does not present a logical deduction from premises.",3,1,"It concerns family obligations that arise in ordinary daily life, so I am very confident. It is not abstract speculation beyond experience.",4,It reflects common cultural wisdom prioritizing family loyalty that many people accept intuitively.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'everyday']",meta/muse-spark-1.3
