statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
Leaving medicine within a child's reach is unsafe.,1,"Poisoning risk is objectively documented in pediatric safety data, not opinion.",4,1,Drug toxicity and child physiology make this an objective biological hazard.,4,1,"The statement uses direct, literal language with no figurative meaning.",4,0,Unsafe is a caregiving judgment that medicine should be stored away from children.,4,1,"It is a known safety observation, not a formal multi-step conclusion.",4,1,"Medicines and children are common in ordinary households, not abstract concepts.",4,Children can ingest medicine and be poisoned; caregivers know this risk.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Using a damaged electrical cord is hazardous.,1,"Electrical faults can be empirically shown to cause shock or fire, not just opinion.",4,1,"Electrical resistance, arcing, and fire are objective physical processes.",4,1,"The wording is literal and plain, with no metaphor.",4,0,Hazardous is a safety judgment that damaged cords should not be used.,4,1,It states a known hazard rather than a conclusion arrived at by reasoning.,4,1,"Electrical cords are common in daily life, making this an everyday hazard.",4,Damaged cords can cause shocks or fires; this is widely understood.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Swimming near a rip current is dangerous.,1,Rip current drownings are empirically documented and physically explained.,4,1,Ocean currents and drowning are natural physical and biological phenomena.,4,1,"The statement is literal and descriptive, with no figure of speech.",4,0,Dangerous signals a safety judgment to avoid swimming near rip currents.,4,1,"It is an observation-based safety warning, not a derived chain of reasoning.",4,1,"Swimming at the beach is a common recreational activity, not abstract.",4,Rip currents can pull swimmers out to sea; beachgoers are warned about this.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Leaving a space heater near fabric is a fire risk.,1,Fire risk is demonstrable from fire safety investigations and physics.,4,1,"Heat transfer and combustion are objective physical processes, not social rules.",4,1,The language is literal with no exaggeration or metaphor.,4,0,Calling it a fire risk is a judgment that one should avoid that placement.,4,1,"This is a common-sense safety fact, not a multi-step logical conclusion.",4,1,"Space heaters are common household appliances, not abstract devices.",4,People know space heaters can ignite nearby combustible materials.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Consuming food past its expiration date can be unsafe.,1,"Food spoilage and foodborne illness are objectively demonstrable, not opinion.",4,1,Microbial growth and food spoilage are objective biological facts.,4,1,"The words are plain and literal, meaning exactly what they say.",4,0,Unsafe conveys a judgment that one should be cautious about expired food.,4,1,"It states a common-sense observation about food safety, not reasoning.",4,1,"Checking food dates is an ordinary daily practice, not abstract.",4,People generally know expired food can spoil and cause illness.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Crossing the street without looking is dangerous.,1,"Pedestrian accident risk is demonstrable with traffic safety data, not opinion.",4,1,Vehicle collisions and pedestrian injury involve objective physics and biology.,4,1,"The statement is plain and literal, with no metaphor.",4,0,Dangerous is a normative judgment that one should look before crossing.,4,1,"This is an observation-based safety rule, not formal reasoning.",4,1,"Crossing streets is an everyday activity, not an abstract scenario.",4,Looking both ways is a basic safety rule taught from childhood.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Using a power tool without eye protection is unsafe.,1,"Eye injury risk is documented in occupational and accident data, not subjective.",4,1,Projectiles and eye damage involve objective physics and biology.,4,1,"The wording is literal and ordinary, with no figure of speech.",4,0,Unsafe expresses a safety judgment that eye protection should be worn.,4,1,This states a known safety hazard rather than a conclusion from logic.,4,1,"Household power tools are common for everyday repairs, not rare equipment.",4,"Power tools can throw debris, so protective eyewear is common sense.","['fact', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Leaving a candle burning near curtains is dangerous.,1,Fire risk is objectively demonstrable through combustion science and fire records.,4,1,"Heat, ignition, and burning are objective physical processes.",4,1,The language is literal without figure of speech or exaggeration.,4,0,Dangerous is a safety judgment not to leave open flames near fabric.,4,1,"It is a common-sense observation about fire safety, not reasoning.",4,1,"Candles and curtains are common household items, not abstract hazards.",4,Open flames near fabric can start a fire; it is a well-known hazard.,"['fact', 'physical', 'literal language', 'normative', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Ice feels cold on bare skin.,0,"The feeling of cold is a private sensation that cannot be directly demonstrated to others, so it is subjective rather than an objective fact.",4,1,"It refers to heat transfer from skin to ice, which is an objective physical process.",4,1,The words mean exactly what they say with no metaphor or figure of speech.,4,1,"It describes an empirical regularity about cold surfaces and human sensation, not a social judgment.",4,1,It reports an observation about the world rather than a logical conclusion.,4,1,"Touching ice is common in daily life with cold drinks and freezers, not an abstract idea.",4,People learn this through ordinary experience and avoid holding ice too long.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A hot stove will burn your hand if you touch it.,0,"This is a prediction about what would happen if touched, so it is an expectation rather than a currently verified fact; it is not a purely subjective preference.",3,1,"It involves heat transfer and tissue damage, which are objective physical and biological processes.",4,1,The language is plain and direct with no figure of speech.,4,1,It describes a physical and biological regularity rather than a norm or value.,4,1,"It states an observation about heat and burns, not a derived chain of reasoning.",4,1,"Cooking is an ordinary activity, and hot stoves are common in daily life.",4,People know to avoid contact with hot stoves because of this shared experience.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Wet clothes will dry faster in the sun than in the shade.,0,It is a general prediction about future drying times rather than a currently measured result; it is not a purely subjective preference.,3,1,"It involves evaporation and heat from sunlight, which are physical processes.",4,1,The words are literal and direct with no metaphor.,4,1,"It states a physical regularity about evaporation, not a social value.",4,1,It reports an empirical comparison drawn from experience.,4,1,"Hanging laundry is ordinary, and sunlight is an everyday condition.",4,People learn this practical fact when doing laundry outdoors.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A glass dropped on concrete will break.,0,"This is a prediction about a future event, so it fits opinion as an expectation rather than a currently demonstrated fact.",3,1,"It involves impact, brittleness, and fracture, which are physical properties.",4,1,The statement uses literal words with no figure of speech.,4,1,"It describes an empirical physical regularity, not a judgment.",4,1,It states an observed regularity about glass and hard surfaces.,4,1,Dropping glass objects is an ordinary accident in daily life.,4,People know to handle glass carefully because of this common outcome.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
The sun will rise tomorrow morning.,0,"It is a prediction about tomorrow, not a currently observable fact, so it fits opinion as an expectation.",3,1,"It refers to Earth's rotation and the apparent motion of the sun, an objective physical pattern.",4,1,The language is plain and literal.,4,1,"It states an empirical regularity about the natural world, not a social norm.",4,1,It reports an observation of a regular natural event.,4,1,Sunrise is part of ordinary daily life.,4,People rely on this stable daily pattern without needing special expertise.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Bread left out for days will become hard.,0,"This is a prediction about what will happen in a future state, not a present fact being demonstrated.",3,1,"It refers to moisture loss and starch changes, which are physical processes.",4,1,The statement is literal and concrete.,4,1,It describes a physical regularity rather than a social norm.,4,1,"It states an observed outcome about bread, not a logical deduction.",4,1,Bread is a common food in daily life.,4,People know to wrap bread to keep it soft.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A metal spoon in hot soup will get hot.,0,"This is a predictive expectation about a future condition, not a currently verified measurement.",3,1,"It involves thermal conduction in metal, an objective physical process.",4,1,It uses ordinary language literally.,4,1,"It describes a physical regularity, not a social judgment.",4,1,It reports a common observation about heat and metal.,4,1,"Eating soup is ordinary, and metal spoons are common.",4,People understand metal conducts heat and avoid leaving it in hot food.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A ball thrown upward will fall back down.,0,"It is a prediction about a future motion, so it fits opinion as an expectation rather than a currently demonstrated event.",3,1,"It refers to gravity and projectile motion, objective physical laws.",4,1,The words are literal and clear.,4,1,It states a natural physical law without any social evaluation.,4,1,It reports an observed regularity about falling objects.,4,1,Throwing balls is a common everyday activity.,4,People learn this from play and know objects do not float away.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Food left outside in summer heat will spoil faster.,0,"This is a prediction about a future outcome under typical conditions, not a current fact being measured.",3,1,"It involves chemical and microbial spoilage, objective biological processes.",4,1,The statement is literal.,4,1,It describes a biological regularity rather than a social norm.,4,1,It reports an empirical observation about food safety.,4,1,Eating and storing food in summer are ordinary experiences.,4,People know to refrigerate food in hot weather.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
The air feels cooler in the shade on a sunny day.,0,"The feeling of coolness is a subjective sensation that cannot be directly proven to others, so it is opinion rather than a plain objective fact.",4,1,"It refers to reduced direct solar radiation and lower radiant heat, an objective physical condition.",4,1,It uses plain literal language with no metaphor.,4,1,"It states an empirical regularity about heat and shade, not a social rule.",4,1,It reports an experiential observation about shade and temperature.,4,1,Seeking shade on sunny days is a common ordinary activity.,4,People move into shade to cool down because of this experience.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A cup of hot tea will cool down over time.,0,This is a prediction about the future temperature rather than a present measurement.,3,1,"It involves thermodynamic cooling, an objective physical process.",4,1,The statement is literal and direct.,4,1,It describes a physical regularity rather than a social norm.,4,1,It reports a common observation about hot liquids.,4,1,Drinking tea or coffee is an ordinary daily experience.,4,People wait for hot drinks to cool before drinking.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A wet floor feels slippery under your shoes.,0,"The feeling of slipperiness is a subjective bodily sensation that can vary by person and shoe type, so it cannot be fully demonstrated to others.",4,1,"It refers to reduced friction between shoe and floor, an objective physical condition.",4,1,The language is literal with no figure of speech.,4,1,"It describes a physical condition and empirical regularity, not a social evaluation.",4,1,It reports an observation about walking on wet surfaces.,4,1,"Wet floors are common in kitchens, bathrooms, and entryways.",4,People walk carefully on wet floors because of this familiar hazard.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A plant without water will wither.,0,"This is a prediction about a future plant condition under typical circumstances, not a currently demonstrated fact.",3,1,"It refers to plant water loss and turgor pressure, which are biological and physical processes.",4,1,The statement is literal.,4,1,It states a biological regularity rather than a norm.,4,1,It reports an observed outcome about plants.,4,1,Caring for houseplants or gardens is an ordinary activity.,4,People water plants because they know neglect causes wilting.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A rock dropped into a pond will sink.,0,"This is a prediction about a future outcome, not a currently verified result.",3,1,"It involves density and buoyancy, objective physical principles.",4,1,The language is literal.,4,1,It describes a physical regularity rather than a social norm.,4,1,It reports an observed regularity about rocks and water.,4,1,Skipping stones or throwing pebbles into water is ordinary play.,4,People notice that rocks sink when thrown into water.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Your hands will feel warm when you hold a hot mug.,0,The feeling of warmth is a subjective sensation that cannot be directly demonstrated to another person.,4,1,It involves heat transfer by conduction from the mug to your hands.,4,1,It is literal and plain.,4,1,"It states an empirical regularity about heat, not a social judgment.",4,1,It reports an observation about hot containers and sensation.,4,1,Holding hot drinks is an ordinary daily experience.,4,People hold mugs by handles to avoid this heat.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Ice cubes will melt in a warm drink.,0,This is a prediction about a future change rather than a present measured state.,3,1,"It involves melting and heat transfer, objective physical processes.",4,1,The statement is literal.,4,1,It describes a physical regularity rather than a norm.,4,1,It reports an observed outcome about ice in drinks.,4,1,Ice cubes in beverages are very common.,4,People know to drink cold beverages quickly before ice melts.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A damp towel left in the sun will dry.,0,This is a prediction about a future drying outcome under typical conditions.,3,1,"It involves evaporation driven by heat, an objective physical process.",4,1,The words are literal.,4,1,"It describes a physical regularity, not a social convention.",4,1,It reports an observed regular outcome about wet cloth.,4,1,Drying towels is an ordinary household task.,4,People hang towels in the sun to dry them.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A rubber ball dropped on a hard floor will bounce.,0,"This is a prediction about a future motion, not a currently verified event.",3,1,"It involves elasticity and energy transfer, objective physical principles.",4,1,The statement is literal.,4,1,"It describes an empirical physical regularity, not a social norm.",4,1,It reports an observed regularity about rubber balls.,4,1,Playing with balls is a common everyday activity.,4,People expect rubber balls to bounce when playing with them.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A lit candle flame feels hot when you hold your hand near it.,0,The feeling of heat is a subjective sensation that cannot be directly demonstrated to others.,4,1,"It refers to radiant heat from combustion, an objective physical process.",4,1,The language is plain and literal.,4,1,It states an empirical physical regularity rather than a social norm.,4,1,It reports an observation about candles and heat.,4,1,Candles are common in daily life for light or celebrations.,4,People know not to put their hands too close to flames.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A puddle will disappear after a hot sunny day.,0,"This is a prediction about a future state, not a current fact being measured.",3,1,"It involves evaporation due to heat, an objective physical process.",4,1,The statement is literal.,4,1,It states a physical regularity rather than a social norm.,4,1,It reports an observed outcome about puddles.,4,1,Seeing puddles after rain is ordinary.,4,People notice puddles dry up in sunny weather.,"['opinion', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Ice melts when the air temperature rises above freezing.,1,The claim can be tested objectively and does not depend on personal opinion.,4,1,This is a phase change governed by natural physical laws and can be measured empirically.,4,1,"The words are plain and literal, with no metaphor or exaggeration.",4,1,"It describes an empirical natural process, not a social norm or value judgment.",4,1,"It reports a direct observation about the world, not a conclusion derived by reasoning from several facts.",4,1,"People regularly encounter melting ice in normal daily settings, not only in abstract scientific contexts.",4,It is a simple physical regularity that people commonly observe in daily life.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
An egg can break when dropped on hard ground.,1,"It can be demonstrated by simple experiment, independent of opinion.",4,1,"It involves material strength and impact force, which are physical properties.",4,1,The statement uses plain language with no figurative meaning.,4,1,"It describes a physical regularity about impact and fragility, not a social convention.",4,1,"It states an observation about the world, not a reasoned conclusion from multiple premises.",4,1,"Dropping eggs is an ordinary household experience, not an abstract scenario.",4,It is a widely known everyday fact about fragile objects and hard surfaces.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Water boils when heated on a stove.,1,The outcome can be verified empirically and does not depend on personal opinion.,4,1,It involves heat transfer and a phase change from liquid to gas.,4,1,"The words mean exactly what they say, with no metaphor or hyperbole.",4,1,"It states an empirical regularity about heating water, not a value judgment.",4,1,It reports a regular observation rather than a conclusion built from reasoning.,4,1,Boiling water on a stove is a routine household activity.,4,People know from cooking that heating water on a stove makes it boil.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Most plants need sunlight to grow.,1,Botanical research can objectively demonstrate the role of sunlight in plant growth.,4,1,"It concerns photosynthesis and biological growth, which are natural processes.",4,1,The statement is plain and has no figurative language.,4,1,"It describes a natural biological regularity, not a social norm or judgment.",4,1,"It reports an observable regularity about plants, not a derived logical conclusion.",4,1,"People see plants grow in gardens and homes, so this is an ordinary observation.",4,It is a basic biological fact learned through caring for plants.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Table salt dissolves in water.,1,The process can be tested and confirmed independent of personal belief.,4,1,It involves a chemical dissolution process governed by physical chemistry.,4,1,"The words are literal and plain, with no metaphor.",4,1,"It states an empirical chemical regularity, not a judgment or social convention.",4,1,"It reports a direct observation about solubility, not an inferred conclusion.",4,1,Dissolving salt in water is a common kitchen experience.,4,People commonly observe table salt disappearing when stirred into water.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A cork floats on water.,1,The result can be objectively tested and does not depend on opinion.,4,1,"It involves buoyancy and density, which are physical properties.",4,1,The statement uses plain language and no figure of speech.,4,1,"It describes an empirical physical regularity, not a norm or value judgment.",4,1,"It states an observation about the world, not a conclusion built from reasoning.",4,1,"People encounter corks and water in everyday life, making this observable.",4,It is a familiar physical fact that a cork floats on water.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Rain makes the ground wet.,1,It can be verified observationally and is independent of personal opinion.,4,1,"It involves water falling and wetting surfaces, a physical process.",4,1,The words are literal and mean exactly what they say.,4,1,"It is an empirical weather regularity, not a social norm or judgment.",4,1,"It reports a direct observation, not a reasoned conclusion from several facts.",4,1,People commonly see the ground become wet during rain.,4,It is an everyday observation about weather and wet surfaces.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
The human heart beats faster during exercise.,1,It can be measured with medical tools and does not depend on opinion.,4,1,"It concerns cardiovascular physiology, a biological natural process.",4,1,The statement uses plain language with no metaphor.,4,1,"It describes an empirical biological regularity, not a value judgment.",4,1,"It reports an observable bodily response, not a conclusion derived from reasoning.",4,1,"People notice their heartbeat during ordinary exercise, walking, or running.",4,People know from physical activity that exercise increases heart rate.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A ball thrown upward comes back down.,1,"It can be observed and tested objectively, independent of opinion.",4,1,"It involves gravity and motion, which are physical phenomena.",4,1,The words are literal and contain no figura tive language.,4,1,"It states a natural physical regularity, not a social norm.",4,1,"It reports a regular empirical observation, not a reasoned conclusion.",4,1,Throwing a ball upward is a common everyday action.,4,People know from experience that thrown objects fall back down.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Uncovered food spoils faster in warm weather.,1,The effect of temperature on spoilage can be demonstrated scientifically and objectively.,4,1,"It concerns microbial growth and biological decay, which are natural processes.",4,1,The statement is plain and has no metaphorical language.,4,1,"It is an empirical biological regularity, not a judgment or social convention.",4,1,"It reports a common observation about food, not a conclusion derived by logic.",4,1,Leaving food out is an ordinary household experience.,4,People learn from daily life that warm conditions speed food spoilage.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Sharp knives can cut skin easily.,1,The cutting property of sharp knives can be objectively tested.,4,1,"It involves sharpness, force, and skin tissue, which are physical and biological properties.",4,1,The statement uses plain words with no hyperbole or metaphor.,4,1,"It is an empirical regularity about physical objects, not a norm.",4,1,"It reports a direct physical observation, not an inference from reasoning.",4,1,People handle knives in kitchens regularly and know their danger.,4,It is widely known that sharp blades can easily injure skin.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Glass can break when struck by a hard object.,1,It can be demonstrated empirically and is independent of opinion.,4,1,"It concerns material brittleness and impact force, which are physical properties.",4,1,The words are plain and literal with no figurative meaning.,4,1,"It describes an empirical physical regularity, not a social norm or value judgment.",4,1,"It reports a common observation about materials, not a reasoned conclusion.",4,1,Most people have seen glass break in ordinary settings.,4,People know glass is fragile and can break when hit.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Soap and water help remove dirt from skin.,1,Cleaning effectiveness can be tested objectively and does not depend on personal opinion.,4,1,It involves chemical action of soap and physical removal of dirt.,4,1,The statement is plain and has no metaphor or figure of speech.,4,1,"It is an empirical physical cleaning regularity, not a social convention.",4,1,"It states a direct observation about cleaning, not a derived logical conclusion.",4,1,Washing with soap and water is a routine daily activity.,4,People commonly learn that soap and water help clean skin.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A deep cut in the skin bleeds.,1,It can be objectively observed and is independent of personal opinion.,4,1,"It concerns skin injury and blood circulation, which are biological processes.",4,1,"The words are literal and plain, with no figurative language.",4,1,"It describes a natural biological regularity, not a norm or value judgment.",4,1,"It reports an observable biological response, not a conclusion from reasoning.",4,1,People occasionally get cuts in daily life and see bleeding.,4,It is a basic bodily fact that deep cuts bleed.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
An ice cube floats in liquid water.,1,It can be demonstrated empirically and does not depend on opinion.,4,1,"It involves density and buoyancy, which are physical properties.",4,1,The statement uses plain literal language with no metaphor.,4,1,"It states an empirical physical regularity, not a social norm.",4,1,"It reports a direct observation about density and buoyancy, not a reasoned conclusion.",4,1,People see ice cubes floating in beverages routinely.,4,It is a familiar physical fact that ice cubes float in drinks.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Magnets attract iron objects.,1,Magnetic attraction can be tested objectively and is independent of opinion.,4,1,"It concerns electromagnetism, a natural physical phenomenon.",4,1,The statement is literal and contains no figurative language.,4,1,"It describes an empirical physical regularity, not a social convention.",4,1,"It reports an observable physical phenomenon, not a conclusion derived from reasoning.",4,1,"Magnets are common, but not everyone encounters them daily; still, this is an ordinary physical observation rather than an abstract claim.",3,People know from playing with magnets that they attract iron objects.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Sunburn can result from strong sunlight exposure.,1,The effect of UV light on skin is objectively demonstrable and independent of opinion.,4,1,It involves ultraviolet radiation and biological skin damage.,4,1,"The statement is plain and literal, with no metaphor.",4,1,"It describes an empirical biological regularity, not a value judgment.",4,1,"It reports an observable biological effect, not a reasoned conclusion.",4,1,People regularly experience sunlight and risk of sunburn in daily life.,4,It is a common health fact that strong sunlight can burn skin.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Cutting onions can make your eyes water.,1,The eye irritation from onion vapors can be objectively tested and explained.,4,1,"It involves chemical irritants and tear production, which are natural processes.",4,1,The words are plain and literal with no figure of speech.,4,1,"It describes an empirical biological regularity, not a social norm.",4,1,"It reports a direct observation about a biological response, not a conclusion from reasoning.",4,1,Cutting onions is a routine kitchen activity for many people.,4,People know from cooking that cutting onions can irritate eyes.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Lightning is seen before thunder is heard.,1,The speed difference between light and sound makes this objectively verifiable.,4,1,"It concerns light and sound propagation, which are physical phenomena.",4,1,The statement is literal and plain with no metaphor or hyperbole.,4,1,"It states an empirical natural regularity, not a judgment or social convention.",4,1,"It reports a direct sensory observation, not a conclusion derived by reasoning.",4,1,"Thunderstorms are familiar but not necessarily part of every person's daily routine; still, it is an ordinary experience rather than an abstract claim.",3,It is a common observation that lightning appears before thunder.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Most plants grow toward light.,1,Phototropism is objectively studied and can be demonstrated independent of opinion.,4,1,"It concerns plant growth responses, which are biological natural processes.",4,1,The words are literal and mean exactly what they say.,4,1,"It describes an empirical biological regularity, not a social norm or value judgment.",4,1,"It reports an observable biological regularity, not a reasoned conclusion.",4,1,Many people observe plants bending toward windows or sunlight in daily life.,4,People learn through gardening and houseplants that plants grow toward light.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Water left outside in freezing weather will turn to ice.,1,Whether water freezes at a given temperature is objectively verifiable through measurement. It is not a matter of personal opinion.,4,1,Freezing is a physical phase change governed by natural laws. It is not a social construct.,4,0,"The phrase can be read as a metaphorical warning about conditions rather than a precise scientific claim. However, it is not highly figurative, so confidence is moderate.",3,1,"It describes an empirical regularity, not a value judgment or norm. It is a factual pattern in nature.",4,1,This is an observation about the physical world that can be learned from experience. It does not require combining multiple premises to reach a conclusion.,4,1,"People commonly see puddles or containers of water freeze, so this is part of ordinary experience. It is not abstract because it can be directly observed in daily life.",4,It is widely known from daily experience that water left outdoors can become ice when the temperature drops below freezing.,"['fact', 'physical', 'figure of speech', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
A sharp knife can cut you if you are not careful.,1,It is objectively testable whether a sharp knife cuts skin under certain conditions. It is not subjective opinion.,4,1,"Cutting is a mechanical interaction between blade and tissue. It is governed by physical properties, not social rules.",4,0,"Sometimes expressed as a warning metaphor, but here it is fairly literal. Confidence in figurative quality is moderate.",3,1,It describes a physical consequence rather than a social norm or moral judgment.,4,1,This is a single observation about cause and effect in the world. It does not involve deductive reasoning.,4,1,"Using knives is a routine household activity, so the risk of cutting oneself is commonly encountered. It is not abstract.",4,People know from everyday life that sharp blades can cut flesh if handled carelessly.,"['fact', 'physical', 'figure of speech', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
What goes up must come down.,1,The downward motion of a dropped object is objectively verifiable. It does not depend on personal opinion.,4,1,Gravity is a fundamental physical force; the statement describes its observable effect. It is not socially constructed.,4,0,"While mostly literal, the statement can serve as a metaphorical reminder of consequences. Confidence in figuration is moderate.",3,1,It reports a regularity of nature without prescribing behavior or expressing values.,4,1,"It is a simple empirical observation, not a conclusion derived from combining facts and logic.",4,1,Dropping things is an ordinary occurrence in daily life. The phenomenon is directly observable.,4,Everyone knows from experience that objects dropped from a height fall to the ground.,"['fact', 'physical', 'figure of speech', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Boiling water will burn you if it splashes on your skin.,1,The effect of heat on skin is objectively demonstrable. It is not a matter of taste or opinion.,4,1,Burning is a physical effect of thermal energy on biological tissue. It is not a social phenomenon.,4,0,"They phrase can function figuratively to mean 'rushing into danger,' though here it is literal. Confidence in figuration is moderate.",3,1,"It states an empirical fact about the world, not a normative judgment.",4,1,This is a straightforward causal observation from experience. It does not require logical inference beyond direct experience.,4,1,"People regularly handle hot drinks and cooking water, so scalding is a familiar hazard. It is not abstract.",4,It is common knowledge that hot water can scald skin if spilled on it.,"['fact', 'physical', 'figure of speech', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
Flowers bloom when spring brings warmer weather.,1,The timing of blooming can be objectively recorded and compared across years. It is not subjective.,4,1,Plant flowering is a biological process responding to environmental cues. It is not a social construct.,4,0,Flowers blooming in spring is sometimes used metaphorically for renewal. The statement itself is not strongly figurative but carries symbolic weight.,3,1,"It describes a natural regularity, not a value or convention.",4,1,It is a direct observation about plant behavior and seasons. It does not combine multiple premises.,4,1,Spring blooming is a seasonal event most people observe regularly. It is part of ordinary environmental experience.,4,People learn from everyday life that flowers bloom when the weather warms in spring.,"['fact', 'physical', 'figure of speech', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
You cannot see in a completely dark room.,1,It is objectively testable whether visual perception occurs without light. It is not a matter of opinion.,4,1,"Vision depends on light, which is a physical phenomenon. The statement reflects physical constraints, not social rules.",4,0,"Darkness is often used metaphorically for ignorance, but the statement itself is mostly literal. Confidence in figurative quality is moderate.",3,1,"It describes an empirical limitation, not a normative judgment.",4,1,It is an observation about sensory experience. It does not require reasoning from multiple facts.,4,1,Experiencing darkness is universal and ordinary. The limitation of vision in the dark is directly felt.,4,Everyone knows that you cannot see clearly in a completely dark room.,"['fact', 'physical', 'figure of speech', 'positive', 'knowledge', 'everyday']",~deepseek/deepseek-pro-latest
